age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
14,MEXICAN-AMERICAN,Male,6TH YR COL,3.87,No,507.0,230.0,5,Good,0,0,6,69,retail,No,1
19,MEXICAN-AMERICAN,Male,12TH GRADE,5.1,No,506.0,155.0,7,Excellent,0,1,5,36,manuf,No,1
21,MEXICAN-AMERICAN,Female,9TH GRADE,1.6,No,500.0,135.0,3,Fair,0,0,10,8,transp,No,0
20,MEXICAN,Male,10TH GRADE,0.0,No,509.0,198.0,2,Poor,0,0,6,20,retail,No,0
17,BLACK,Male,12TH GRADE,0.0,No,508.0,140.0,7,Very Good,4,0,16,13,busi,No,0
16,BLACK,Female,12TH GRADE,1.8235,No,502.0,150.0,7,Very Good,1,0,8,11,transp,No,1
15,BLACK,Male,12TH GRADE,0.0,No,505.0,150.0,7,Good,0,0,10,9,transp,No,0
14,MEXICAN,Female,11TH GRADE,0.0,No,503.0,190.0,8,Poor,0,0,7,4,personal,No,0
16,MEXICAN,Female,9TH GRADE,0.0,No,502.0,125.0,8,Good,0,0,1,4,manuf,No,0
14,MEXICAN,Male,12TH GRADE,2.3,Yes,500.0,135.0,8,Good,0,0,8,3,retail,No,1
16,MEXICAN-AMERICAN,Male,1ST YR COL,4.3,No,510.0,150.0,4,Very Good,1,1,6,52,pub,No,1
19,MEXICAN,Male,9TH GRADE,5.0,No,505.0,137.0,3,Very Good,0,0,6,25,manuf,No,1
18,MEXICAN,Male,12TH GRADE,5.5,Yes,505.0,120.0,3,Very Good,0,0,5,9,manuf,No,1
20,MEXICAN,Female,6TH GRADE,1.0,No,505.0,153.0,4,Good,0,0,1,1,manuf,No,0
17,MEXICAN,Male,6TH GRADE,1.2,No,507.0,150.0,2,Good,0,0,2,6,manuf,No,0
17,MEXICAN,Male,12TH GRADE,2.75,No,510.0,170.0,10,Good,1,0,12,58,construction,Yes,1
18,BLACK,Female,1ST YR COL,0.0,No,503.0,135.0,5,Excellent,0,0,7,18,pro,No,0
14,MEXICAN,Female,9TH GRADE,0.5,No,500.0,120.0,8,Fair,2,0,6,3,personal,Yes,0
17,MEXICAN,Male,9TH GRADE,1.2,Yes,505.0,105.0,6,Excellent,0,0,11,4,personal,No,0
14,MEXICAN,Male,12TH GRADE,1.2,No,504.0,105.0,6,Excellent,0,0,4,1,construction,No,0
17,OTHER-HISPANIC,Female,2ND YR COL,2.6,No,504.0,140.0,2,Excellent,0,0,4,17,pro,No,1
15,OTHER-SPANISH,Female,1ST YR COL,2.8,No,501.0,100.0,6,Excellent,0,0,2,9,pro,No,1
14,MEXICAN-AMERICAN,Male,12TH GRADE,2.57,No,511.0,195.0,5,Good,0,0,4,36,retail,No,1
20,MEXICAN-AMERICAN,Female,3RD YR COL,5.4,No,506.0,137.0,5,Very Good,0,0,5,56,transp,Yes,1
20,MEXICAN-AMERICAN,Male,1ST YR COL,1.0,No,507.0,200.0,7,Very Good,0,0,8,32,wholesale,No,0
19,MEXICAN,Male,9TH GRADE,1.2,No,505.0,138.0,3,Good,0,0,7,4,busi,No,0
14,MEXICAN-AMERICAN,Female,12TH GRADE,1.7,No,503.0,124.0,2,Very Good,0,0,9,43,pro,No,0
18,BLACK,Male,11TH GRADE,0.9,No,601.0,200.0,4,Very Good,2,0,5,2,pro,No,0
14,BLACK,Female,4TH YR COL,2.7685,No,510.0,168.0,2,Very Good,0,0,14,58,fin,Yes,1
14,MEXICAN-AMERICAN,Male,12TH GRADE,2.5,No,507.0,185.0,3,Fair,0,1,7,49,manuf,No,1
14,MEXICAN-AMERICAN,Female,12TH GRADE,2.0,No,411.0,110.0,3,Very Good,0,0,4,23,retail,No,1
15,MEXICAN-AMERICAN,Male,12TH GRADE,8.5,Yes,600.0,190.0,4,Very Good,0,0,11,44,manuf,Yes,1
20,MEXICAN-AMERICAN,Male,4TH YR COL,5.7,No,511.0,175.0,5,Very Good,0,0,18,53,manuf,No,1
18,MEXICAN-AMERICAN,Female,1ST YR COL,3.0,No,503.0,125.0,5,Very Good,0,0,8,27,pro,No,1
21,MEXICAN-AMERICAN,Female,3RD YR COL,3.2737,No,503.0,145.0,2,Very Good,1,0,8,87,pro,No,1
18,MEXICAN-AMERICAN,Male,1ST YR COL,3.4,No,510.0,165.0,6,Very Good,0,1,12,65,pro,Yes,1
15,BLACK,Female,5TH YR COL,2.546,Yes,503.0,148.0,8,Poor,0,0,11,72,manuf,No,1
17,MEXICAN-AMERICAN,Female,12TH GRADE,1.0385,No,506.0,107.0,7,Excellent,0,0,14,42,personal,No,0
18,MEXICAN-AMERICAN,Female,12TH GRADE,2.5,No,508.0,255.0,6,Good,0,1,5,29,pro,No,1
15,CHICANO,Male,10TH GRADE,2.0,Yes,506.0,155.0,5,Good,0,0,18,1,agri,No,1
21,MEXICAN-AMERICAN,Male,9TH GRADE,2.75,No,600.0,185.0,3,Very Good,3,1,14,23,agri,No,1
18,MEXICAN-AMERICAN,Female,12TH GRADE,1.3,No,505.0,135.0,3,Very Good,0,0,6,15,pro,No,0
17,ENGLISH,Male,12TH GRADE,1.3,No,600.0,145.0,10,Very Good,0,0,17,1,retail,No,0
14,MEXICAN-AMERICAN,Female,9TH GRADE,0.0,No,502.0,135.0,10,Good,0,0,2,7,pro,No,0
16,MEXICAN,Male,6TH YR COL,3.2,No,505.0,130.0,8,Excellent,0,0,3,27,retail,No,1
16,MEXICAN,Female,10TH GRADE,5.0,No,503.0,180.0,10,Good,0,0,5,3,manuf,No,1
20,OTHER-HISPANIC,Female,12TH GRADE,4.0,No,502.0,115.0,3,Excellent,0,0,13,55,fin,No,1
19,GERMAN,Female,2ND YR COL,1.95,No,411.0,105.0,3,Excellent,2,0,5,35,pub,No,1
16,MEXICAN,Male,12TH GRADE,1.88,No,508.0,160.0,9,Very Good,0,0,8,6,agri,No,1
14,MEXICAN-AMERICAN,Male,12TH GRADE,3.0,No,606.0,135.0,9,Very Good,0,0,3,9,agri,No,1
21,CHICANO,Female,2ND YR COL,0.8,No,502.0,130.0,9,Excellent,0,0,9,46,retail,No,0
15,MEXICAN,Female,2ND YR COL,1.3,No,506.0,155.0,9,Very Good,0,0,8,25,pro,No,0
19,OTHER-SPANISH,Female,12TH GRADE,1.4,No,503.0,115.0,1,Very Good,0,0,4,30,retail,No,0
19,NATIVE-AMERICAN,Male,12TH GRADE,1.4,No,509.0,185.0,5,Very Good,0,0,19,62,mining,No,0
17,NATIVE-AMERICAN,Male,2ND YR COL,3.4,No,510.0,163.0,5,Excellent,0,0,11,27,construction,No,1
21,MEXICAN-AMERICAN,Male,9TH GRADE,0.0,No,506.0,175.0,4,Poor,1,0,3,11,transp,No,0
18,MEXICAN-AMERICAN,Female,9TH GRADE,1.5671,No,502.0,120.0,4,Excellent,0,0,10,9,pub,Yes,0
18,MEXICAN,Male,12TH GRADE,2.5,No,510.0,160.0,2,Very Good,0,0,12,44,agri,No,1
16,MEXICAN,Male,12TH GRADE,4.5,No,600.0,170.0,2,Very Good,1,0,5,54,construction,No,1
15,MEXICAN,Female,8TH GRADE,0.0,No,411.0,110.0,10,Good,0,0,4,3,agri,No,0
16,MEXICAN,Male,11TH GRADE,1.5,No,510.0,140.0,7,Poor,0,1,16,2,wholesale,No,0
14,MEXICAN,Male,11TH GRADE,0.0384,No,508.0,165.0,7,Good,0,0,12,11,wholesale,No,0
16,MEXICAN,Female,12TH GRADE,1.5,No,502.0,120.0,8,Good,0,0,4,28,retail,No,0
14,MEXICAN,Male,2ND YR COL,3.7,No,508.0,150.0,8,Good,0,0,10,21,manuf,No,1
14,MEXICAN-AMERICAN,Female,2ND YR COL,1.9,No,500.0,110.0,7,Very Good,0,0,7,32,pro,No,1
16,BLACK,Male,12TH GRADE,3.2,No,601.0,186.0,8,Good,0,0,12,5,transp,No,1
21,BLACK,Female,12TH GRADE,0.0,No,502.0,255.0,5,Fair,0,0,7,29,pro,No,0
15,BLACK,Male,12TH GRADE,2.7,No,508.0,169.0,5,Very Good,0,0,6,32,pub,No,1
16,BLACK,Male,12TH GRADE,2.5,No,511.0,145.0,2,Very Good,0,0,9,12,manuf,No,1
16,MEXICAN-AMERICAN,Male,6TH YR COL,4.3,No,507.0,140.0,6,Very Good,0,0,10,89,busi,No,1
21,BLACK,Female,12TH GRADE,0.2,No,409.0,200.0,3,Very Good,0,0,3,9,personal,No,0
21,BLACK,Male,4TH YR COL,2.9,No,601.0,194.0,6,Very Good,0,0,13,42,transp,No,1
19,BLACK,Female,3RD YR COL,1.78,No,504.0,160.0,6,Very Good,0,0,11,27,manuf,No,1
16,BLACK,Male,12TH GRADE,2.0,No,601.0,190.0,6,Very Good,0,0,5,3,wholesale,No,1
17,BLACK,Female,11TH GRADE,2.3,Yes,501.0,105.0,1,Excellent,0,0,6,8,retail,No,1
19,BLACK,Female,12TH GRADE,1.2,No,502.0,115.0,5,Good,1,0,9,11,wholesale,No,0
17,BLACK,Female,12TH GRADE,0.0,No,504.0,128.0,5,Good,0,0,3,41,manuf,Yes,0
14,BLACK,Male,12TH GRADE,0.8,Yes,508.0,180.0,6,Fair,0,0,20,4,manuf,Yes,0
19,BLACK,Male,5TH YR COL,1.75,No,602.0,174.0,4,Very Good,0,0,7,16,pro,No,1
17,BLACK,Female,2ND YR COL,1.7,No,510.0,161.0,4,Good,0,0,9,12,pro,No,0
16,BLACK,Male,1ST YR COL,2.1,No,600.0,195.0,4,Good,0,0,9,27,retail,No,1
18,BLACK,Male,12TH GRADE,0.0,No,600.0,195.0,6,Very Good,0,0,10,12,construction,No,0
16,BLACK,Male,2ND YR COL,3.1,No,603.0,198.0,4,Excellent,0,0,8,13,manuf,Yes,1
17,BLACK,Male,3RD YR COL,3.6,No,606.0,190.0,5,Very Good,0,0,11,11,manuf,Yes,1
14,BLACK,Female,12TH GRADE,1.98,No,506.0,123.0,3,Good,0,0,11,17,personal,No,1
16,BLACK,Male,6TH YR COL,3.3,No,511.0,175.0,8,Excellent,0,0,10,66,pro,No,1
14,BLACK,Female,12TH GRADE,1.6,No,506.0,175.0,8,Good,0,0,6,15,manuf,No,0
21,BLACK,Female,12TH GRADE,2.45,No,502.0,135.0,5,Very Good,0,0,5,15,pub,No,1
19,BLACK,Male,12TH GRADE,2.7,No,507.0,210.0,5,Good,0,0,7,3,transp,No,1
20,BLACK,Female,12TH GRADE,1.55,No,503.0,127.0,3,Good,0,0,7,57,pro,No,0
21,BLACK,Male,12TH GRADE,3.2,No,600.0,180.0,6,Good,0,0,1,44,manuf,No,1
17,BLACK,Male,12TH GRADE,1.3,No,600.0,165.0,6,Good,0,1,9,25,retail,No,0
16,BLACK,Male,12TH GRADE,3.0,No,601.0,168.0,6,Good,1,0,2,29,manuf,No,1
15,BLACK,Male,12TH GRADE,3.1,No,511.0,180.0,10,Very Good,0,0,9,5,manuf,No,1
19,BLACK,Female,11TH GRADE,0.0,No,503.0,148.0,6,Very Good,0,0,5,23,pub,No,0
18,PUERTORICAN,Female,12TH GRADE,2.0,No,511.0,105.0,2,Very Good,0,1,5,44,fin,No,1
18,BLACK,Male,11TH GRADE,2.2,No,505.0,145.0,9,Good,0,0,8,7,wholesale,No,1
17,BLACK,Male,12TH GRADE,1.6,No,507.0,145.0,9,Excellent,5,0,4,4,agri,No,0
15,BLACK,Male,9TH GRADE,3.0,No,502.0,185.0,9,Very Good,0,0,15,2,construction,No,1
22,GERMAN,Female,12TH GRADE,2.9,No,506.0,185.0,2,Very Good,0,0,8,27,retail,No,1
20,AMERICAN,Female,12TH GRADE,0.5,No,502.0,110.0,4,Excellent,0,1,19,47,manuf,No,0
19,BLACK,Female,11TH GRADE,0.0,No,504.0,133.0,3,Fair,0,0,7,1,retail,No,0
16,BLACK,Male,1ST YR COL,3.6,Yes,603.0,178.0,4,Good,0,0,20,73,pro,No,1
16,BLACK,Female,12TH GRADE,0.23,No,505.0,137.0,8,Excellent,0,0,6,5,personal,No,0
20,BLACK,Male,12TH GRADE,1.8,No,508.0,150.0,6,Very Good,0,0,15,8,construction,No,1
18,BLACK,Female,4TH YR COL,3.18,No,411.0,104.0,5,Good,0,0,4,57,pro,No,1
16,BLACK,Female,7TH YR COL,4.8,No,503.0,129.0,5,Very Good,0,0,14,50,pro,No,1
18,BLACK,Male,11TH GRADE,2.9,No,507.0,179.0,3,Excellent,0,0,7,8,construction,No,1
18,BLACK,Male,10TH GRADE,2.5,No,508.0,155.0,11,Excellent,0,0,9,9,construction,No,1
19,BLACK,Male,12TH GRADE,1.0,Yes,600.0,185.0,11,Excellent,0,1,12,24,construction,No,0
18,BLACK,Male,11TH GRADE,1.0,No,509.0,165.0,3,Good,0,1,2,16,construction,No,0
20,GREEK,Female,4TH YR COL,0.0,No,508.0,143.0,4,Excellent,0,0,14,84,pro,No,0
18,BLACK,Female,12TH GRADE,1.6,Yes,502.0,127.0,4,Very Good,0,0,12,33,manuf,No,0
18,BLACK,Male,4TH YR COL,7.2,Yes,511.0,165.0,7,Excellent,3,0,10,68,manuf,Yes,1
17,BLACK,Female,12TH GRADE,0.45,No,504.0,120.0,3,Very Good,0,0,12,27,retail,No,0
19,BLACK,Female,11TH GRADE,2.23,No,504.0,146.0,3,Good,0,0,9,4,busi,Yes,1
16,BLACK,Female,12TH GRADE,3.5,No,506.0,135.0,5,Excellent,0,0,6,19,manuf,No,1
21,BLACK,Female,12TH GRADE,1.5,No,507.0,150.0,2,Good,3,0,2,3,pro,No,0
19,MEXICAN,Female,6TH GRADE,1.144,No,506.0,170.0,2,Very Good,0,0,3,3,manuf,No,0
17,MEXICAN-AMERICAN,Female,4TH YR COL,5.0,No,506.0,140.0,5,Very Good,0,0,4,43,pro,No,1
17,MEXICAN-AMERICAN,Female,8TH YR COL OR MORE,2.5,Yes,505.0,107.0,5,Good,0,0,6,42,pro,No,1
17,CUBAN,Male,12TH GRADE,2.3,No,602.0,190.0,4,Very Good,0,0,6,23,retail,No,1
15,CUBAN,Female,3RD YR COL,0.0,No,504.0,128.0,4,Very Good,0,0,11,34,manuf,No,0
15,BLACK,Female,4TH YR COL,0.0,No,508.0,190.0,6,Poor,0,0,10,25,pro,No,0
21,OTHER-HISPANIC,Male,7TH GRADE,2.6,No,506.0,139.0,2,Poor,0,1,4,17,manuf,No,1
20,BLACK,Male,12TH GRADE,0.3,No,504.0,145.0,6,Excellent,0,1,8,5,construction,Yes,0
21,BLACK,Male,12TH GRADE,2.6,No,603.0,170.0,2,Excellent,0,1,9,6,construction,No,1
16,BLACK,Female,12TH GRADE,1.7,No,502.0,110.0,4,Very Good,0,0,7,7,busi,No,0
14,BLACK,Male,9TH GRADE,2.1,No,507.0,165.0,11,Very Good,0,0,1,6,manuf,No,1
15,BLACK,Male,12TH GRADE,3.5,Yes,508.0,170.0,10,Good,0,0,6,1,transp,No,1
16,BLACK,Female,4TH YR COL,2.8,No,507.0,138.0,8,Very Good,0,0,9,27,manuf,No,1
14,BLACK,Male,7TH GRADE,3.4,No,504.0,170.0,8,Fair,0,0,8,2,construction,Yes,1
17,BLACK,Female,1ST YR COL,1.7,No,501.0,195.0,7,Very Good,0,0,4,9,pro,No,0
16,BLACK,Female,12TH GRADE,1.1,No,502.0,111.0,5,Very Good,0,0,7,19,manuf,No,0
15,BLACK,Male,12TH GRADE,0.2,No,506.0,145.0,7,Very Good,0,0,2,6,busi,No,0
15,ENGLISH,Male,12TH GRADE,2.2,No,504.0,185.0,4,Good,0,0,6,5,pub,No,1
15,BLACK,Male,12TH GRADE,2.9,No,506.0,148.0,4,Very Good,0,0,3,43,transp,No,1
17,BLACK,Female,12TH GRADE,2.1,Yes,504.0,120.0,3,Good,0,0,6,9,manuf,No,1
18,BLACK,Female,5TH YR COL,3.5,No,508.0,125.0,5,Very Good,0,0,15,48,transp,No,1
16,BLACK,Male,1ST YR COL,3.7,No,508.0,185.0,5,Good,0,0,6,58,busi,No,1
17,BLACK,Female,4TH YR COL,4.1,No,409.0,115.0,4,Very Good,0,0,4,15,pro,No,1
20,PUERTORICAN,Male,12TH GRADE,3.0,No,603.0,200.0,7,Fair,0,0,8,7,busi,No,1
15,FRENCH,Female,12TH GRADE,0.0,No,503.0,180.0,12,Good,0,0,6,1,busi,No,0
19,PUERTORICAN,Female,12TH GRADE,0.0,No,502.0,114.0,2,Good,0,0,4,13,transp,Yes,0
17,BLACK,Female,12TH GRADE,2.5,No,504.0,123.0,4,Excellent,0,0,11,46,pro,No,1
15,PUERTORICAN,Male,4TH YR COL,2.6,No,511.0,155.0,4,Very Good,1,0,2,68,transp,No,1
18,OTHER-HISPANIC,Male,10TH GRADE,0.0,No,510.0,212.0,4,Good,1,0,7,12,pro,No,0
21,BLACK,Male,11TH GRADE,5.0,Yes,600.0,193.0,1,Very Good,0,0,8,21,busi,No,1
17,PUERTORICAN,Male,8TH GRADE,2.7,No,508.0,145.0,3,Very Good,0,0,7,17,manuf,No,1
14,BLACK,Male,11TH GRADE,1.35,Yes,600.0,186.0,5,Fair,0,0,14,9,manuf,No,0
16,BLACK,Female,1ST YR COL,2.6,No,505.0,154.0,4,Poor,0,0,6,17,pro,Yes,1
19,BLACK,Male,2ND YR COL,4.0,Yes,508.0,160.0,7,Excellent,0,0,4,12,wholesale,Yes,1
18,MEXICAN-AMERICAN,Female,12TH GRADE,1.3,No,503.0,240.0,3,Good,0,0,2,29,pro,No,0
20,PUERTORICAN,Female,2ND YR COL,1.0,No,502.0,140.0,8,Fair,0,0,4,30,wholesale,No,0
16,PUERTORICAN,Male,12TH GRADE,0.2,Yes,502.0,135.0,8,Poor,0,0,9,1,manuf,No,0
15,PUERTORICAN,Male,12TH GRADE,2.5,No,505.0,150.0,8,Good,0,0,5,2,pro,Yes,1
20,BLACK,Female,1ST YR COL,0.1,No,508.0,250.0,6,Good,0,0,1,10,retail,Yes,0
17,BLACK,Male,9TH GRADE,1.0,Yes,510.0,185.0,6,Good,0,0,10,1,retail,No,0
21,BLACK,Male,12TH GRADE,2.8,Yes,510.0,183.0,3,Excellent,0,0,2,42,manuf,No,1
22,GERMAN,Female,12TH GRADE,7.5,No,504.0,145.0,2,Excellent,0,0,3,21,retail,No,1
15,AMERICAN,Female,12TH GRADE,0.75,No,505.0,120.0,5,Good,0,0,8,32,agri,No,0
14,AMERICAN,Female,1ST YR COL,2.7,No,503.0,118.0,3,Fair,0,0,9,58,pro,No,1
17,CUBAN,Male,4TH YR COL,5.6,Yes,601.0,150.0,6,Excellent,1,0,3,72,manuf,No,1
20,CUBAN,Female,4TH YR COL,3.3,No,502.0,120.0,6,Excellent,0,0,5,36,pro,No,1
18,BLACK,Male,12TH GRADE,2.73,No,602.0,165.0,2,Very Good,1,0,8,6,fin,No,1
16,BLACK,Male,3RD YR COL,5.0,No,509.0,170.0,4,Excellent,0,0,2,51,pro,No,1
18,BLACK,Male,1ST YR COL,1.6,No,505.0,130.0,4,Good,0,0,4,4,transp,No,0
18,MEXICAN,Female,3RD YR COL,2.01,No,503.0,106.0,3,Very Good,0,0,4,27,retail,No,1
14,ENGLISH,Female,12TH GRADE,0.7,Yes,506.0,125.0,3,Good,4,0,11,20,busi,No,0
21,ENGLISH,Female,11TH GRADE,3.5,No,502.0,144.0,2,Very Good,0,0,11,57,fin,No,1
15,MEXICAN-AMERICAN,Male,12TH GRADE,0.0,No,600.0,253.0,2,Good,0,0,6,21,manuf,No,0
21,MEXICAN-AMERICAN,Female,12TH GRADE,0.2,No,503.0,150.0,2,Good,0,0,7,18,pro,No,0
19,MEXICAN,Male,12TH GRADE,3.0,No,509.0,180.0,6,Very Good,0,0,10,32,pro,No,1
15,MEXICAN,Female,4TH YR COL,2.2,No,501.0,120.0,3,Very Good,0,0,7,12,manuf,No,1
14,MEXICAN-AMERICAN,Female,11TH GRADE,3.2,Yes,505.0,140.0,6,Fair,1,0,4,23,wholesale,No,1
18,MEXICAN,Female,6TH GRADE,0.78,No,500.0,110.0,3,Fair,0,0,6,1,personal,No,0
20,MEXICAN-AMERICAN,Male,12TH GRADE,2.1,No,508.0,180.0,7,Fair,0,0,4,1,agri,No,1
18,MEXICAN-AMERICAN,Male,12TH GRADE,1.0,No,510.0,190.0,7,Poor,0,0,8,13,manuf,No,0
16,GERMAN,Female,12TH GRADE,2.0,No,506.0,105.0,6,Excellent,0,0,3,65,pro,No,1
15,MEXICAN-AMERICAN,Male,12TH GRADE,2.5,No,504.0,140.0,12,Good,0,0,5,7,busi,No,1
21,MEXICAN-AMERICAN,Female,12TH GRADE,0.0,No,502.0,110.0,12,Fair,0,0,7,13,personal,No,0
16,MEXICAN,Female,12TH GRADE,0.82,No,411.0,97.0,5,Very Good,0,0,9,41,busi,No,0
14,MEXICAN,Female,12TH GRADE,0.1,No,502.0,118.0,5,Fair,0,0,12,21,retail,No,0
17,MEXICAN-AMERICAN,Male,11TH GRADE,0.9538,No,509.0,175.0,6,Very Good,0,0,17,43,retail,No,0
16,MEXICAN-AMERICAN,Male,11TH GRADE,1.85,Yes,506.0,150.0,6,Very Good,3,0,5,41,retail,Yes,1
14,MEXICAN-AMERICAN,Female,12TH GRADE,1.1,No,502.0,140.0,6,Fair,1,0,16,14,pro,No,0
18,MEXICAN-AMERICAN,Female,12TH GRADE,0.85,No,503.0,165.0,8,Good,0,0,16,11,manuf,No,0
17,MEXICAN-AMERICAN,Male,11TH GRADE,0.7007,No,508.0,155.0,8,Poor,0,1,13,12,manuf,No,0
16,ENGLISH,Female,9TH GRADE,0.9,No,411.0,110.0,8,Very Good,0,0,6,8,retail,No,0
17,MEXICAN-AMERICAN,Male,11TH GRADE,0.5,No,509.0,155.0,6,Excellent,0,0,19,19,construction,No,0
15,MEXICAN,Male,12TH GRADE,3.0,No,504.0,135.0,6,Very Good,0,1,7,17,construction,No,1
18,BLACK,Female,4TH YR COL,1.85,No,508.0,200.0,3,Very Good,0,0,12,41,pub,Yes,1
17,MEXICAN-AMERICAN,Female,2ND YR COL,1.7,No,506.0,175.0,6,Fair,0,0,7,13,transp,No,0
17,MEXICAN-AMERICAN,Male,12TH GRADE,0.5,No,511.0,200.0,3,Very Good,0,0,10,16,manuf,No,0
22,MEXICAN,Male,2ND YR COL,4.1,No,511.0,210.0,2,Very Good,0,0,3,48,pub,No,1
20,MEXICAN-AMERICAN,Female,2ND YR COL,2.1,No,503.0,137.0,2,Very Good,0,0,6,29,pub,No,1
17,MEXICAN-AMERICAN,Male,12TH GRADE,0.4,No,600.0,155.0,2,Excellent,0,1,21,5,retail,No,0
18,GERMAN,Male,5TH YR COL,3.85,No,602.0,190.0,4,Good,0,0,8,77,pub,No,1
21,MEXICAN-AMERICAN,Female,12TH GRADE,0.5,Yes,411.0,110.0,3,Good,0,0,6,22,manuf,No,0
18,BLACK,Male,9TH GRADE,3.1,Yes,505.0,155.0,4,Very Good,0,0,3,1,manuf,No,1
20,AMERICAN,Male,10TH GRADE,0.01,No,507.0,165.0,7,Good,0,0,7,2,construction,No,0
17,BLACK,Female,1ST YR COL,2.3,No,505.0,135.0,6,Excellent,3,0,11,22,manuf,No,1
20,BLACK,Female,12TH GRADE,4.9,No,504.0,142.0,2,Very Good,0,0,7,61,manuf,No,1
18,BLACK,Male,12TH GRADE,0.9,No,508.0,138.0,10,Very Good,0,0,11,3,personal,No,0
19,PUERTORICAN,Female,1ST YR COL,0.5,No,502.0,120.0,3,Very Good,0,0,11,17,retail,No,0
20,MEXICAN-AMERICAN,Male,12TH GRADE,1.8,No,503.0,165.0,5,Excellent,0,0,13,16,construction,No,1
21,BLACK,Male,3RD YR COL,1.7,No,511.0,170.0,1,Good,0,0,13,11,wholesale,No,0
18,BLACK,Male,4TH YR COL,3.8,No,509.0,155.0,1,Very Good,0,0,13,52,pub,Yes,1
22,BLACK,Female,1ST YR COL,1.3,No,411.0,126.0,2,Very Good,0,0,5,19,pro,No,0
20,BLACK,Male,12TH GRADE,1.8,No,511.0,197.0,1,Very Good,0,0,3,22,manuf,Yes,1
19,HAWAIIAN,Male,12TH GRADE,0.9,No,510.0,223.0,1,Fair,2,1,11,30,manuf,No,0
18,BLACK,Male,1ST YR COL,0.9,No,506.0,150.0,1,Very Good,0,0,14,4,busi,No,0
21,ITALIAN,Male,12TH GRADE,2.0,No,507.0,125.0,1,Poor,0,0,5,25,construction,No,1
18,ENGLISH,Male,2ND YR COL,5.8,No,504.0,135.0,1,Good,0,0,6,65,busi,Yes,1
21,CUBAN,Male,2ND YR COL,4.15,No,509.0,160.0,1,Excellent,1,0,15,24,manuf,Yes,1
20,AMERICAN,Male,12TH GRADE,4.1,No,509.0,140.0,1,Very Good,0,1,3,77,manuf,Yes,1
20,GERMAN,Female,12TH GRADE,2.8,No,508.0,119.0,2,Very Good,0,0,8,70,pub,No,1
21,AMERICAN,Male,2ND YR COL,2.0,No,604.0,220.0,3,Very Good,0,1,15,77,construction,No,1
19,GERMAN,Male,12TH GRADE,2.3,Yes,507.0,160.0,1,Excellent,1,1,4,32,manuf,No,1
22,ENGLISH,Male,1ST YR COL,6.0,No,600.0,225.0,1,Poor,0,1,10,81,construction,No,1
19,GERMAN,Male,4TH YR COL,4.8,No,508.0,155.0,2,Good,0,0,7,86,manuf,Yes,1
21,BLACK,Male,2ND YR COL,2.7,No,601.0,169.0,1,Excellent,0,1,2,61,construction,No,1
21,BLACK,Male,12TH GRADE,3.1,No,600.0,205.0,1,Excellent,0,0,13,43,construction,No,1
20,BLACK,Male,12TH GRADE,1.8,No,510.0,175.0,1,Excellent,1,1,1,27,fin,No,1
21,GERMAN,Male,12TH GRADE,1.8,No,511.0,165.0,3,Excellent,0,1,5,13,manuf,No,1
20,BLACK,Male,2ND YR COL,2.8,No,508.0,145.0,1,Excellent,0,1,12,7,pub,No,1
20,BLACK,Male,6TH YR COL,5.8,No,600.0,165.0,1,Good,0,0,4,54,pub,No,1
20,BLACK,Male,12TH GRADE,1.6,No,509.0,175.0,1,Very Good,0,1,4,19,manuf,No,0
21,BLACK,Male,12TH GRADE,1.2,No,509.0,200.0,1,Excellent,0,0,9,18,busi,No,0
21,MEXICAN-AMERICAN,Male,12TH GRADE,1.008,No,505.0,130.0,1,Very Good,0,0,12,6,agri,No,0
21,GERMAN,Male,12TH GRADE,0.7,Yes,511.0,145.0,1,Very Good,0,0,5,66,manuf,No,0
19,GERMAN,Male,10TH GRADE,3.0,No,509.0,130.0,1,Good,0,1,9,42,manuf,Yes,1
21,ENGLISH,Male,12TH GRADE,0.8,No,508.0,200.0,1,Very Good,0,0,5,15,construction,No,0
20,BLACK,Male,12TH GRADE,13.8775,No,509.0,174.0,1,Very Good,3,0,2,34,transp,No,1
22,BLACK,Male,2ND YR COL,1.0,No,511.0,170.0,1,Excellent,0,0,10,10,retail,No,0
21,BLACK,Male,12TH GRADE,3.5,No,511.0,172.0,1,Excellent,4,0,3,29,pub,Yes,1
19,BLACK,Male,12TH GRADE,0.0,No,509.0,170.0,1,Very Good,0,0,7,27,manuf,No,0
20,PUERTORICAN,Male,9TH GRADE,3.0,No,601.0,165.0,3,Good,0,0,9,9,personal,No,1
20,BLACK,Male,12TH GRADE,0.0,No,509.0,160.0,1,Good,2,0,9,8,manuf,No,0
20,GERMAN,Male,12TH GRADE,2.0,No,510.0,163.0,6,Good,0,0,6,7,manuf,No,1
19,FRENCH,Male,1ST YR COL,4.8,No,510.0,170.0,1,Very Good,0,0,4,46,pub,Yes,1
21,OTHER,Male,2ND YR COL,4.2,No,508.0,165.0,1,Very Good,0,0,9,45,transp,Yes,1
19,GERMAN,Male,12TH GRADE,0.0,No,601.0,195.0,1,Excellent,0,0,8,25,retail,No,0
22,PUERTORICAN,Male,1ST YR COL,5.0,No,510.0,220.0,1,Good,0,1,10,14,pub,No,1
