climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,binaryClass
-14.0,-11.0,0.18,-0.04,1.8,-6.0,2.0,0.003,0.6,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,-0.0001,0.0,-0.0004,N
-143.0,-16.0,-0.52,0.05,0.9,-7.0,-4.0,-0.011,-0.1,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,N
-143.0,-24.0,-0.27,0.02,-0.7,-9.0,1.0,0.013,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,N
84.0,-27.0,0.22,-0.04,-0.7,-9.0,6.0,0.011,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,N
110.0,-25.0,0.26,0.07,-0.4,-8.0,-6.0,0.001,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
3.0,-23.0,0.07,0.08,0.1,-8.0,-7.0,-0.012,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-40.0,-23.0,-0.03,-0.04,0.1,-8.0,1.0,-0.008,1.5,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,N
-152.0,-29.0,0.16,0.06,0.4,-8.0,-4.0,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-62.0,-33.0,0.19,-0.09,0.6,-7.0,18.0,0.001,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,P
109.0,-31.0,-0.19,-0.02,0.7,-7.0,3.0,-0.013,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
116.0,-28.0,-0.32,0.07,0.4,-8.0,-6.0,-0.012,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
107.0,-28.0,-0.34,0.04,0.3,-8.0,-6.0,-0.011,0.2,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,N
41.0,-26.0,-0.34,0.07,-0.2,-8.0,-8.0,0.005,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
95.0,-25.0,-0.22,-0.03,-0.7,-9.0,5.0,0.007,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
128.0,-24.0,-0.18,0.03,-0.8,-9.0,6.0,0.009,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
347.0,-9.0,0.22,-0.04,-0.7,-9.0,6.0,0.009,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,N
-187.0,6.0,-0.08,0.13,0.1,-8.0,-12.0,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
52.0,-5.0,-0.13,-0.05,-0.6,-8.0,7.0,0.0,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,N
101.0,-4.0,-0.13,0.17,-0.7,-9.0,-4.0,-0.001,-3.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,N
-211.0,-6.0,0.02,0.13,-0.9,-9.0,-12.0,0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
70.0,-16.0,-0.11,-0.01,-0.3,-8.0,3.0,-0.011,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
67.0,-12.0,-0.14,0.03,-0.7,-9.0,-2.0,0.003,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
7.0,-11.0,-0.02,0.16,-0.9,-9.0,-14.0,0.011,-1.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
119.0,-10.0,0.34,-0.05,-0.3,-8.0,7.0,0.008,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,N
161.0,-8.0,0.39,0.19,0.1,-8.0,-2.0,0.004,-3.6,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,N
-82.0,-7.0,0.29,0.16,0.8,-7.0,-17.0,-0.009,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
-57.0,-13.0,-0.04,-0.07,1.1,-7.0,7.0,-0.013,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
146.0,-9.0,-0.04,-0.03,0.7,-7.0,4.0,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,N
-10.0,-5.0,0.02,0.11,0.7,-7.0,-10.0,0.002,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-195.0,-12.0,-0.02,0.06,0.8,-7.0,-6.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
116.0,-19.0,-0.12,-0.05,0.5,-8.0,7.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
166.0,-17.0,-0.13,0.06,0.4,-8.0,3.0,-0.002,-1.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
115.0,-13.0,-0.11,0.06,0.2,-8.0,-6.0,0.002,0.3,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-500.0,-27.0,0.04,0.07,-0.4,-13.0,2.0,0.015,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-100.0,-48.0,0.39,-0.09,0.6,-12.0,13.0,0.005,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
74.0,-48.0,0.29,0.01,1.5,-12.0,4.0,-0.008,0.2,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
172.0,-45.0,0.18,-0.03,1.8,-11.0,9.0,-0.009,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
320.0,-38.0,0.02,-0.07,2.0,-11.0,12.0,-0.011,-0.2,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0.0,0.0,0.0,-0.0014,N
517.0,-27.0,-0.19,-0.1,1.9,-11.0,15.0,-0.013,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
560.0,-4.0,-0.47,0.1,1.1,-12.0,-3.0,-0.011,0.2,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
448.0,9.0,-0.47,0.39,0.4,-13.0,-21.0,0.005,-2.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-81.0,18.0,-0.14,0.3,-0.6,-14.0,-20.0,0.014,0.0,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,N
-194.0,13.0,0.05,0.08,-0.7,-14.0,8.0,0.011,-0.5,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,N
-85.0,9.0,0.28,-0.11,-0.5,-13.0,17.0,0.017,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-21.0,9.0,0.35,-0.03,-0.4,-13.0,15.0,0.016,-1.0,-0.0014,-0.001,-0.001,-0.0008,-0.0005,0.0,-0.0003,0.0,-0.0008,N
309.0,16.0,0.06,-0.05,0.4,-13.0,10.0,-0.012,0.0,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
30.0,31.0,-0.47,0.25,-0.4,-13.0,-15.0,-0.013,-0.1,-0.0014,-0.0016,-0.0016,-0.0016,0.0002,0.0,0.0,0.0,-0.0016,N
-148.0,30.0,-0.46,0.23,-1.1,-14.0,-12.0,0.004,-0.1,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,N
-186.0,24.0,-0.23,0.03,-1.7,-15.0,12.0,0.018,0.0,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,N
-114.0,19.0,0.27,0.1,-1.7,-15.0,1.0,0.019,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-115.0,17.0,0.41,0.22,-1.4,-14.0,-4.0,0.014,-1.5,-0.001,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,N
-511.0,-3.0,0.37,0.22,0.4,-13.0,-13.0,-0.008,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-620.0,-13.0,0.3,-0.09,0.7,-12.0,-6.0,-0.007,2.7,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
341.0,-31.0,-0.4,-0.15,0.5,-12.0,20.0,-0.012,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
519.0,-23.0,-0.49,0.16,0.1,-13.0,11.0,-0.008,-3.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
589.0,-9.0,-0.46,0.04,-0.8,-14.0,8.0,0.005,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,N
-8.0,34.0,0.21,0.25,-1.6,-15.0,-14.0,0.008,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-82.0,31.0,0.37,0.11,-1.1,-14.0,4.0,0.006,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-104.0,29.0,0.43,0.14,-0.5,-13.0,-7.0,0.003,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-115.0,28.0,0.44,0.12,-0.4,-13.0,-6.0,0.003,0.2,-0.0013,-0.001,-0.001,-0.001,-0.0004,0.0,0.0,0.0,-0.001,N
-279.0,17.0,-0.23,0.14,0.1,-13.0,-6.0,-0.021,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,N
-319.0,12.0,-0.39,0.02,-0.3,-13.0,0.0,-0.014,1.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,N
-291.0,3.0,-0.54,0.08,-1.2,-14.0,1.0,-0.006,0.1,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0.0,0.0,0.0,-0.0013,N
-58.0,-8.0,-0.33,0.02,-2.7,-16.0,10.0,0.012,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
270.0,-3.0,0.28,0.02,-2.8,-16.0,10.0,0.018,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-255.0,13.0,0.08,0.19,-0.2,-13.0,-12.0,-0.009,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-453.0,-6.0,-0.14,0.14,-0.3,-13.0,-7.0,-0.007,0.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
122.0,-38.0,0.31,0.04,0.6,-12.0,3.0,-0.006,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
78.0,-35.0,0.1,0.11,1.0,-12.0,-9.0,-0.017,0.5,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
125.0,-31.0,-0.46,0.04,0.4,-13.0,4.0,-0.015,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,N
147.0,-29.0,-0.52,0.02,0.1,-13.0,4.0,-0.006,0.1,-0.0008,-0.001,-0.001,-0.0011,0.0003,0.0,0.0001,0.0,-0.0011,N
518.0,-9.0,0.25,-0.02,-0.6,-13.0,10.0,0.02,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
542.0,5.0,0.49,0.21,0.0,-13.0,-15.0,0.015,-1.4,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,N
360.0,14.0,0.45,0.35,0.6,-12.0,-24.0,-0.014,-1.9,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,N
261.0,17.0,0.39,0.28,0.8,-12.0,-26.0,-0.018,0.4,-0.0015,-0.0013,-0.0013,-0.0012,-0.0003,0.0,-0.0003,0.0,-0.0012,N
-96.0,19.0,-0.18,0.28,1.0,-12.0,-21.0,-0.037,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,N
-271.0,9.0,-0.79,0.08,-0.3,-13.0,-4.0,-0.021,0.5,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,N
-276.0,9.0,-0.83,0.08,-0.5,-13.0,-3.0,-0.02,0.5,-0.0011,-0.0014,-0.0014,-0.0015,0.0002,0.0,0.0001,0.0,-0.0015,N
-284.0,1.0,-0.58,0.08,-1.7,-15.0,2.0,0.025,0.0,-0.0004,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,N
-106.0,-7.0,0.21,-0.01,-2.1,-15.0,11.0,0.039,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,N
-116.0,-9.0,0.62,0.13,-1.2,-14.0,-7.0,0.012,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
-290.0,-20.0,0.55,0.13,1.2,-12.0,-8.0,-0.012,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-209.0,-43.0,0.02,0.02,2.5,-10.0,3.0,-0.012,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-260.0,-50.0,-0.31,0.07,2.3,-11.0,-5.0,-0.01,0.4,-0.0007,-0.0009,-0.0009,-0.001,0.0002,0.0,0.0001,0.0,-0.001,N
-274.0,-54.0,-0.26,0.01,2.0,-11.0,1.0,0.013,0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,N
-200.0,-59.0,-0.05,-0.03,1.8,-11.0,9.0,0.015,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-167.0,-61.0,0.02,-0.02,1.8,-11.0,8.0,0.015,-0.5,-0.0008,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,P
512.0,-46.0,-0.16,-0.08,1.5,-12.0,13.0,-0.004,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
233.0,-24.0,-0.31,0.34,0.9,-12.0,-34.0,-0.009,1.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
-82.0,-23.0,-0.37,0.1,0.4,-13.0,-1.0,0.0,0.7,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,N
-153.0,-31.0,0.25,0.09,0.0,-13.0,-3.0,0.016,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
-11.0,-35.0,0.63,-0.04,1.1,-12.0,9.0,0.013,-0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,N
-69.0,-35.0,0.15,0.09,2.6,-10.0,-6.0,-0.019,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-27.0,-38.0,-0.4,0.0,2.4,-11.0,3.0,-0.026,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,N
-3.0,-38.0,-0.52,0.05,2.1,-11.0,4.0,-0.012,-0.3,-0.0009,-0.0009,-0.0009,-0.001,0.0,0.0,0.0001,0.0,-0.001,P
256.0,-27.0,-0.04,0.02,0.2,-13.0,5.0,0.012,-0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,N
320.0,-13.0,-0.03,0.06,0.1,-13.0,1.0,-0.002,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
-465.0,-18.0,0.04,0.13,0.6,-12.0,-8.0,-0.002,-0.1,-0.001,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,P
-469.0,-33.0,-0.1,0.07,0.5,-12.0,3.0,-0.011,-1.1,-0.0011,-0.0011,-0.0011,-0.001,0.0,0.0,-0.0002,0.0,-0.001,P
-367.0,-47.0,-0.39,0.01,0.1,-13.0,6.0,-0.016,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-268.0,-67.0,0.03,0.07,-1.1,-14.0,2.0,0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
250.0,-70.0,0.38,-0.03,0.7,-12.0,11.0,-0.022,-0.6,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
317.0,-54.0,-0.76,0.06,0.3,-13.0,-1.0,-0.033,0.1,-0.0012,-0.0013,-0.0013,-0.0015,0.0001,0.0,0.0002,0.0,-0.0015,N
310.0,-51.0,-0.86,0.18,-0.3,-13.0,-4.0,-0.012,-1.1,-0.0008,-0.001,-0.001,-0.0012,0.0002,0.0,0.0002,0.0,-0.0012,N
62.0,-40.0,-0.17,0.15,-2.5,-15.0,-6.0,0.025,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
123.0,-38.0,0.28,0.06,-2.4,-15.0,6.0,0.023,-1.0,-0.0008,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,0.0,-0.0005,P
205.0,-22.0,0.33,0.08,-0.5,-13.0,-1.0,-0.004,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,N
112.0,-17.0,0.13,0.14,0.0,-13.0,-11.0,-0.017,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
160.0,-7.0,-0.06,0.07,-0.8,-14.0,1.0,0.01,-0.2,-0.0006,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,P
109.0,1.0,0.37,0.11,-0.3,-13.0,-5.0,0.015,-0.3,-0.0007,-0.0006,-0.0006,-0.0005,-0.0003,0.0,-0.0001,0.0,-0.0005,N
-170.0,-1.0,0.2,0.15,0.8,-12.0,-10.0,-0.008,-0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,-0.0002,0.0,-0.0009,P
-426.0,-20.0,-0.52,0.13,0.3,-13.0,-7.0,-0.018,0.0,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,P
362.0,-35.0,0.46,-0.05,-1.4,-14.0,14.0,0.018,-0.2,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,P
561.0,-16.0,0.32,0.02,-0.3,-13.0,6.0,-0.012,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,N
593.0,-10.0,0.23,0.43,-0.1,-13.0,3.0,-0.025,-2.9,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0001,0.0,-0.0012,P
29.0,8.0,-0.61,0.15,-1.1,-14.0,-9.0,-0.014,0.1,-0.0007,-0.0009,-0.0009,-0.0012,0.0001,0.0,0.0003,0.0,-0.0012,N
-307.0,1.0,0.13,0.19,-2.1,-15.0,-11.0,0.029,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-392.0,-7.0,0.46,0.11,-1.7,-15.0,-3.0,0.026,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
-414.0,-13.0,0.64,0.03,-1.3,-14.0,-2.0,0.021,1.5,-0.0006,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,P
-504.0,-24.0,0.7,0.13,-0.2,-13.0,-12.0,-0.003,1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-554.0,-35.0,0.68,0.02,0.7,-12.0,6.0,-0.004,0.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
-544.0,-37.0,0.67,0.06,0.9,-12.0,5.0,-0.004,-0.7,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,P
-506.0,-48.0,0.46,0.03,1.6,-11.0,4.0,-0.024,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,P
-489.0,-53.0,0.31,-0.04,1.8,-11.0,3.0,-0.031,0.3,-0.0013,-0.0013,-0.0013,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,P
1.0,-67.0,-0.57,-0.12,1.3,-12.0,18.0,-0.023,-0.2,-0.0011,-0.0012,-0.0012,-0.0012,0.0001,0.0,0.0,0.0,-0.0012,P
37.0,-67.0,-0.61,-0.12,1.2,-12.0,18.0,-0.022,-0.2,-0.0009,-0.0011,-0.0011,-0.0012,0.0002,0.0,0.0001,0.0,-0.0012,P
398.0,-60.0,-0.57,-0.11,-0.1,-13.0,18.0,0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
625.0,-42.0,-0.4,-0.01,-1.1,-14.0,9.0,0.01,0.4,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,P
736.0,-21.0,-0.05,0.05,-1.5,-14.0,5.0,0.018,0.2,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,P
620.0,3.0,0.16,0.17,-1.4,-14.0,-11.0,0.009,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,N
91.0,22.0,0.2,0.26,-0.8,-14.0,-21.0,-0.002,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-364.0,17.0,0.29,0.24,-0.2,-13.0,-20.0,0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,P
-573.0,0.0,0.24,0.13,0.4,-13.0,-10.0,-0.004,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-630.0,-11.0,0.21,0.04,0.6,-12.0,-2.0,-0.004,1.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-675.0,-30.0,0.02,0.1,0.9,-12.0,-5.0,-0.016,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-670.0,-53.0,-0.25,0.04,0.6,-12.0,2.0,-0.013,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-566.0,-66.0,-0.36,-0.38,0.3,-13.0,29.0,-0.007,5.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
-497.0,-68.0,-0.37,-0.29,0.2,-13.0,36.0,-0.007,2.9,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0.0,0.0,0.0,-0.0009,P
-231.0,-72.0,-0.3,-0.21,-0.2,-13.0,30.0,0.02,-0.8,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
361.0,-70.0,0.17,-0.24,-0.3,-13.0,33.0,0.025,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,P
663.0,-62.0,0.37,0.16,0.1,-13.0,19.0,0.011,-5.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,P
698.0,-46.0,0.47,0.06,0.7,-12.0,0.0,0.005,-0.3,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006,P
583.0,-13.0,0.11,0.1,1.6,-11.0,-6.0,-0.015,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
306.0,9.0,-0.28,0.16,1.4,-12.0,-12.0,-0.013,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
305.0,24.0,-0.43,0.04,0.2,-13.0,3.0,-0.003,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
-162.0,33.0,0.4,0.12,-1.3,-14.0,-5.0,0.014,-0.1,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,N
-504.0,20.0,0.22,0.23,-0.4,-13.0,-17.0,-0.01,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
-546.0,5.0,0.06,0.04,-0.2,-13.0,11.0,-0.011,-1.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,P
-406.0,-8.0,-0.13,-0.04,-0.2,-13.0,14.0,-0.014,-0.5,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
472.0,-6.0,0.15,-0.09,-0.3,-13.0,16.0,0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,P
624.0,13.0,0.17,0.01,0.1,-13.0,3.0,-0.002,1.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,P
601.0,26.0,0.15,0.17,0.3,-13.0,-14.0,-0.004,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,N
-258.0,40.0,-0.06,0.28,0.5,-12.0,-24.0,-0.009,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,P
-465.0,31.0,-0.2,0.11,0.4,-13.0,0.0,-0.014,0.3,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,P
-68.0,10.0,0.23,-0.06,0.3,-13.0,13.0,0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,P
