DOB,M_STATUS,SALARY,EDU_DATA,EMP_DATA,REL_ORIEN,FAV_TV,PREF_CAR,GENDER,FAV_CUIS,FAV_MUSIC,ENDU_LEVEL,FAV_SPORT,FAV_COLR,NEWS_SOURCE,DIST_FRM_COAST,MNTLY_TRAVEL,GEN_MOVIES,FAV_SUBJ,ALCOHOL,FAV_SUPERHERO,Dist_Coast,Class
2/14/1993,Unmarried,300k-500k,Graduate,Self-Employed,Believer,Prison Break,Ford,Male,Chinese,Heavy Metal,1 to 3,Soccer,White,MSN,10-25 KM,250-500 KM,Drama,Chemistry,Whiskey,Batman,367.0,y
3/16/1982,Unmarried,500k-700k,High-School,Unemployed,Agnostic,How I Met your mother,Daimler-Benz,Male,Chinese,Heavy Metal,3 to 5,volleyball,Black,Fox News,0-10 KM,0-250 KM,Horror,Chemistry,Non Drinkers,spiderman,1310.0,y
9/6/1978,Married,300k-500k,Graduate,Employed,Agnostic,Prison Break,Audi,Male,Mexican,Light Metal,6 to 10,Cricket,White,Fox News,25-40 KM,1500-2000 KM,Comedy,Art,Whiskey,The hulk,402.0,y
1/1/1965,Married,100k-300k,Uneducated,Unemployed,Believer,Big Bang Theory,Suzuki,Male,Mexican,Country,12 to 15,Basketball,Blue,Huffington Post,40-60 KM,250-500 KM,Historical,Commerce,Non Drinkers,Ironman,475.0,y
3/8/1982,Married,700k-1 Million,Uneducated,Employed,Atheist,sherlock,Audi,Male,Lebanese,Heavy Metal,3 to 5,Baseball,White,Fox News,10-25 KM,250-500 KM,Historical,Civics,Non Drinkers,The hulk,402.0,x
3/6/1988,Unmarried,0-100K,Uneducated,Self-Employed,Believer,Friends,Ford,Female,French,Rap,6 to 10,Soccer,White,MSN,10-25 KM,0-250 KM,Horror,Chemistry,Vodka,spiderman,1363.0,y
9/21/1977,Unmarried,0-100K,Uneducated,Self-Employed,Agnostic,How I Met your mother,Ford,Male,Mexican,Rap,6 to 10,cycling,Green,New York Times,10-25 KM,250-500 KM,Historical,Art,Non Drinkers,The hulk,170.0,y
3/27/1965,Married,700k-1 Million,Post-Graduate,Unemployed,Believer,Narcos,Audi,Male,Mexican,Hip-Hop,15-18,Rugby,Blue,Huffington Post,40-60 KM,0-250 KM,Horror,Physics,Gin,spiderman,1206.0,y
8/27/1989,Married,300k-500k,Graduate,Employed,Believer,Narcos,Daimler-Benz,Male,Chinese,Classical,10 to 12,Rugby,Blue,Huffington Post,40-60 KM,250-500 KM,Historical,History,Non Drinkers,The hulk,198.0,x
5/6/1988,Unmarried,700k-1 Million,Graduate,Self-Employed,Agnostic,Friends,Daimler -Benz,Male,Chinese,Heavy Metal,1 to 3,volleyball,White,MSN,60-80 KM,2000+ KM,Drama,Chemistry,Vodka,Batman,909.0,x
12/8/1963,Married,100k-300k,Post-Graduate,Unemployed,Atheist,Narcos,Nissan,Male,Chinese,Classical,10 to 12,Rugby,Blue,CNN,25-40 KM,1000-1500 KM,Action,Physics,Rum,wonder woman,499.0,y
10/13/1983,Married,500k-700k,Post-Graduate,Unemployed,Believer,sherlock,Toyota,Female,Indian,Rap,6 to 10,Rugby,White,Fox News,0-10 KM,0-250 KM,Action,Biology,Non Drinkers,wonder woman,53.0,x
9/5/1980,Unmarried,0-100K,Post-Graduate,Unemployed,Believer,Breaking Bad,GM,Male,Italian,Hip-Hop,15-18,Basketball,Blue,Huffington Post,40-60 KM,250-500 KM,Comedy,Maths,Beer,Thor,551.0,y
9/24/1994,Divorced,100k-300k,High-School,Employed,Agnostic,Friends,Suzuki,Male,Chinese,Heavy Metal,1 to 3,Swimming,White,MSN,10-25 KM,250-500 KM,Action,Biology,Vodka,wonder woman,627.0,x
1/12/1975,Married,300k-500k,High-School,Self-Employed,Believer,Prison Break,Audi,Male,Chinese,Heavy Metal,1 to 3,Basketball,Black,New York Times,10-25 KM,250-500 KM,Horror,Chemistry,Whiskey,superman,133.0,y
4/4/1982,Unmarried,300k-500k,Post-Graduate,Employed,Agnostic,Breaking Bad,Wolkswagen,Female,French,Rock,15-18,volleyball,Red,Reuters,25-40 KM,500-1000 KM,Horror,Economics,Beer,superman,880.0,y
4/26/1991,Married,300k-500k,Post-Graduate,Employed,Atheist,Breaking Bad,Ford,Male,Lebanese,Classical,12 to 15,Baseball,Orange,Reuters,60-80 KM,500-1000 KM,Horror,Economics,Beer,superman,1206.0,x
1/20/1962,Married,1M-2Million,Post-Graduate,Self-Employed,Believer,Friends,Bently,Female,French,Rap,6 to 10,Basketball,Yellow,BBC,10-25 KM,0-250 KM,Drama,Chemistry,Vodka,Batman,289.0,x
9/7/1968,Married,0-100K,Graduate,Unemployed,Believer,Friends,Ford,Male,Chinese,Heavy Metal,1 to 3,Basketball,Black,Fox News,0-10 KM,0-250 KM,Historical,Civics,Vodka,The hulk,1426.0,y
11/26/1977,Unmarried,500k-700k,Uneducated,Self-Employed,Believer,Friends,Toyota,Female,French,Rap,6 to 10,Basketball,Green,New York Times,0-10 KM,0-250 KM,Romantic,English,Beer,Ironman,1177.0,y
9/3/1979,Married,300k-500k,High-School,Employed,Agnostic,Breaking Bad,Audi,Male,Chinese,Classical,10 to 12,Swimming,Red,CNN,25-40 KM,250-500 KM,Comedy,Maths,Beer,Thor,45.0,y
1/8/1966,Married,100k-300k,Graduate,Unemployed,Atheist,Prison Break,Honda,Male,Thai,Heavy Metal,6 to 10,Baseball,White,MSN,0-10 KM,0-250 KM,Comedy,Art,Whiskey,The hulk,771.0,x
7/28/1995,Married,500k-700k,Post-Graduate,Unemployed,Atheist,Friends,Toyota,Male,Chinese,Heavy Metal,3 to 5,Rugby,White,Fox News,10-25 KM,250-500 KM,Drama,Chemistry,Beer,spiderman,913.0,y
5/25/1968,Unmarried,100k-300k,Uneducated,Employed,Believer,Flash,Suzuki,Male,Mexican,Rap,6 to 10,Soccer,White,Fox News,10-25 KM,250-500 KM,Thriller,Art,Rum,Thor,1495.0,y
5/25/1965,Married,500k-700k,Uneducated,Employed,Believer,sherlock,Toyota,Male,Mexican,Rap,6 to 10,Basketball,Pink,BBC,0-10 KM,0-250 KM,Thriller,Biology,Non Drinkers,Thor,167.0,y
5/31/1978,Married,500k-700k,Graduate,Self-Employed,Atheist,Narcos,Daimler-Benz,Female,Italian,Hip-Hop,15-18,Baseball,Orange,Reuters,60-80 KM,250-500 KM,Comedy,Maths,Rum,Thor,882.0,y
6/26/1969,Married,500k-700k,High-School,Unemployed,Agnostic,Prison Break,Daimler-Benz,Female,Indian,Rap,6 to 10,Swimming,White,Fox News,40-60 KM,1500-2000 KM,Historical,Civics,Whiskey,Ironman,41.0,x
10/31/1963,Married,300k-500k,Graduate,Unemployed,Agnostic,Friends,Daimler-Benz,Male,Chinese,Heavy Metal,3 to 5,Baseball,White,Fox News,10-25 KM,0-250 KM,Drama,Chemistry,Beer,Batman,1109.0,y
12/3/1994,Unmarried,300k-500k,High-School,Self-Employed,Agnostic,Big Bang Theory,Ford,Female,Italian,Hip-Hop,15-18,volleyball,Blue,CNN,25-40 KM,250-500 KM,Historical,Commerce,Non Drinkers,The hulk,157.0,y
8/19/1987,Unmarried,500k-700k,Graduate,Self-Employed,Believer,Narcos,Daimler-Benz,Male,Lebanese,Country,12 to 15,Soccer,purple,Associated Press,10-25 KM,1500-2000 KM,Comedy,History,Rum,The hulk,162.0,x
4/24/1978,Unmarried,300k-500k,Graduate,Unemployed,Believer,Flash,Wolkswagen,Male,Mexican,Rap,6 to 10,Soccer,Black,Fox News,40-60 KM,1500-2000 KM,Action,Biology,wine,wonder woman,820.0,x
6/22/1960,Unmarried,300k-500k,Post-Graduate,Unemployed,Believer,Breaking Bad,Audi,Female,Mediterranean,Rock,18-20,Basketball,Red,Huffington Post,40-60 KM,1000-1500 KM,Drama,Physics,wine,wonder woman,1047.0,y
3/4/1995,Married,500k-700k,Graduate,Unemployed,Agnostic,Friends,Toyota,Male,Italian,Rap,6 to 10,Cricket,Yellow,BBC,0-10 KM,0-250 KM,Drama,Chemistry,Beer,Batman,103.0,x
12/22/1975,Unmarried,0-100K,Uneducated,Self-Employed,Believer,Friends,Ford,Female,French,Rap,6 to 10,Basketball,Black,New York Times,10-25 KM,0-250 KM,Historical,Civics,Vodka,The hulk,1020.0,y
4/16/1976,Married,0-100K,High-School,Self-Employed,Atheist,Prison Break,GM,Female,French,Rap,6 to 10,Baseball,Green,New York Times,10-25 KM,250-500 KM,Thriller,Biology,Whiskey,Thor,403.0,y
11/5/1978,Divorced,300k-500k,Uneducated,Employed,Agnostic,Friends,Daimler-Benz,Male,Thai,Heavy Metal,6 to 10,Swimming,Black,New York Times,0-10 KM,0-250 KM,Historical,Art,Beer,The hulk,1197.0,y
8/7/1984,Unmarried,500k-700k,Post-Graduate,Unemployed,Believer,Breaking Bad,BMW,Female,Italian,Hip-Hop,15-18,Soccer,purple,Associated Press,0-10 KM,2000+ KM,Thriller,Maths,Beer,Thor,1434.0,y
6/13/1961,Married,300k-500k,Uneducated,Employed,Believer,Prison Break,Ford,Male,Chinese,Heavy Metal,1 to 3,Basketball,Black,New York Times,25-40 KM,1500-2000 KM,Historical,Civics,Whiskey,The hulk,1213.0,x
9/29/1989,Married,300k-500k,Uneducated,Unemployed,Atheist,Narcos,Audi,Male,Mexican,Hip-Hop,15-18,Baseball,purple,Associated Press,10-25 KM,1500-2000 KM,Historical,History,Gin,The hulk,1386.0,y
1/5/1974,Unmarried,500k-700k,Graduate,Self-Employed,Believer,How I Met your mother,Toyota,Female,Mediterranean,Rap,6 to 10,Basketball,Yellow,BBC,10-25 KM,0-250 KM,Action,Biology,Gin,wonder woman,622.0,x
1/13/1962,Unmarried,0-100K,Post-Graduate,Self-Employed,Believer,Narcos,Ford,Male,Thai,Country,12 to 15,Basketball,Red,Huffington Post,40-60 KM,0-250 KM,Horror,Economics,Rum,spiderman,276.0,y
6/1/1975,Unmarried,100k-300k,Uneducated,Self-Employed,Believer,Breaking Bad,Ford,Male,Mexican,Hip-Hop,15-18,Soccer,Red,Huffington Post,40-60 KM,250-500 KM,Comedy,History,Beer,The hulk,1435.0,x
8/28/1961,Married,100k-300k,Uneducated,Unemployed,Believer,Flash,Ford,Male,Thai,Heavy Metal,6 to 10,Basketball,White,MSN,10-25 KM,0-250 KM,Action,Biology,Rum,wonder woman,1099.0,x
8/13/1975,Married,300k-500k,Uneducated,Self-Employed,Atheist,Game of Thrones,Daimler-Benz,Male,Thai,Country,12 to 15,Rugby,Blue,Huffington Post,40-60 KM,0-250 KM,Thriller,Maths,Vodka,Thor,295.0,y
3/7/1979,Unmarried,300k-500k,Graduate,Employed,Agnostic,sherlock,Toyota,Male,Chinese,Heavy Metal,1 to 3,volleyball,Black,Fox News,10-25 KM,250-500 KM,Horror,Chemistry,Non Drinkers,superman,1292.0,x
10/31/1989,Unmarried,300k-500k,Uneducated,Employed,Believer,Narcos,Wolkswagen,Male,Chinese,Classical,10 to 12,Basketball,Red,Reuters,60-80 KM,500-1000 KM,Thriller,Maths,Gin,Thor,1039.0,y
9/27/1986,Unmarried,100k-300k,Uneducated,Unemployed,Believer,Dexter,Suzuki,Female,Italian,Hip-Hop,15-18,Basketball,Red,Reuters,60-80 KM,1000-1500 KM,Thriller,Maths,Vodka,Thor,622.0,x
6/20/1975,Unmarried,300k-500k,Post-Graduate,Self-Employed,Agnostic,Big Bang Theory,Ford,Male,Thai,Country,12 to 15,cycling,Red,CNN,25-40 KM,0-250 KM,Horror,Economics,Non Drinkers,superman,83.0,x
4/29/1981,Married,300k-500k,Post-Graduate,Employed,Agnostic,Narcos,Daimler-Benz,Male,Chinese,Classical,10 to 12,Cricket,Blue,Huffington Post,40-60 KM,500-1000 KM,Horror,Physics,Gin,spiderman,1429.0,x
4/29/1964,Married,100k-300k,Graduate,Employed,Atheist,Prison Break,Ford,Male,Mexican,Rap,6 to 10,Baseball,Black,New York Times,0-10 KM,0-250 KM,Comedy,Art,Whiskey,Thor,1168.0,x
4/29/1980,Unmarried,100k-300k,Post-Graduate,Self-Employed,Agnostic,Big Bang Theory,Suzuki,Female,Italian,Hip-Hop,15-18,cycling,Red,Reuters,60-80 KM,250-500 KM,Drama,Physics,Non Drinkers,Batman,1213.0,y
11/19/1984,Married,500k-700k,Uneducated,Self-Employed,Atheist,Big Bang Theory,BMW,Male,Thai,Country,12 to 15,Rugby,Red,Reuters,60-80 KM,250-500 KM,Action,Physics,Non Drinkers,wonder woman,509.0,x
4/19/1966,Unmarried,500k-700k,Post-Graduate,Employed,Believer,Flash,Toyota,Male,Chinese,Heavy Metal,1 to 3,Soccer,Green,New York Times,0-10 KM,0-250 KM,Drama,Biology,Rum,Batman,228.0,x
6/18/1987,Married,300k-500k,High-School,Unemployed,Believer,Narcos,Daimler-Benz,Female,French,Hip-Hop,15-18,Basketball,Red,Huffington Post,40-60 KM,250-500 KM,Horror,Economics,Gin,superman,727.0,y
10/21/1993,Married,0-100K,Uneducated,Employed,Atheist,How I Met your mother,GM,Male,Thai,Heavy Metal,6 to 10,Baseball,Green,New York Times,10-25 KM,250-500 KM,Action,Biology,Non Drinkers,wonder woman,988.0,x
10/5/1964,Married,0-100K,High-School,Employed,Agnostic,Prison Break,Ford,Male,Lebanese,Heavy Metal,3 to 5,Baseball,Yellow,BBC,25-40 KM,1500-2000 KM,Thriller,Biology,Whiskey,Thor,259.0,y
11/16/1989,Married,300k-500k,Graduate,Self-Employed,Agnostic,Narcos,Audi,Male,Lebanese,Classical,12 to 15,Baseball,Red,Huffington Post,40-60 KM,500-1000 KM,Historical,Commerce,Rum,The hulk,291.0,y
7/27/1966,Unmarried,300k-500k,Graduate,Self-Employed,Believer,Breaking Bad,Daimler-Benz,Male,Lebanese,Classical,12 to 15,Basketball,Blue,Huffington Post,40-60 KM,500-1000 KM,Horror,Economics,wine,superman,589.0,x
11/12/1961,Married,500k-700k,Post-Graduate,Self-Employed,Believer,Friends,BMW,Female,French,Rap,6 to 10,Basketball,Green,New York Times,10-25 KM,0-250 KM,Historical,Civics,Beer,The hulk,1213.0,x
8/28/1995,Unmarried,300k-500k,Post-Graduate,Self-Employed,Agnostic,How I Met your mother,Audi,Female,Indian,Rap,6 to 10,cycling,Green,New York Times,10-25 KM,0-250 KM,Comedy,Art,Gin,The hulk,764.0,y
6/19/1992,Married,300k-500k,Graduate,Unemployed,Believer,Friends,Daimler-Benz,Male,Mexican,Rap,6 to 10,Basketball,Black,Fox News,10-25 KM,250-500 KM,Drama,Chemistry,Beer,spiderman,1115.0,y
8/5/1990,Married,1M-2Million,Uneducated,Employed,Atheist,sherlock,Rolls Royce,Male,Mexican,Rap,6 to 10,Baseball,White,MSN,25-40 KM,1000-1500 KM,Thriller,Biology,Non Drinkers,Thor,1303.0,y
8/20/1995,Married,300k-500k,Graduate,Unemployed,Atheist,Flash,Ford,Male,Mexican,Rap,6 to 10,Rugby,Black,New York Times,10-25 KM,0-250 KM,Action,Biology,Rum,wonder woman,1359.0,y
10/4/1972,Married,300k-500k,Uneducated,Unemployed,Believer,Friends,Audi,Male,Thai,Heavy Metal,6 to 10,Basketball,Yellow,BBC,0-10 KM,0-250 KM,Historical,Civics,Vodka,Ironman,1417.0,y
4/27/1965,Married,500k-700k,High-School,Self-Employed,Believer,Breaking Bad,BMW,Female,French,Rock,15-18,Rugby,purple,Associated Press,0-10 KM,2000+ KM,Action,Maths,Beer,Thor,928.0,y
2/24/1979,Married,500k-700k,Graduate,Unemployed,Believer,sherlock,Toyota,Male,Mexican,Rap,6 to 10,Basketball,White,MSN,0-10 KM,0-250 KM,Drama,Chemistry,Non Drinkers,Batman,843.0,x
1/9/1972,Unmarried,300k-500k,Uneducated,Employed,Agnostic,Breaking Bad,Daimler-Benz,Male,Lebanese,Country,12 to 15,volleyball,Blue,Huffington Post,40-60 KM,0-250 KM,Horror,Economics,Beer,spiderman,797.0,y
11/19/1960,Married,0-100K,Uneducated,Self-Employed,Believer,Prison Break,Ford,Male,Lebanese,Heavy Metal,3 to 5,Basketball,Green,New York Times,0-10 KM,0-250 KM,Horror,Chemistry,Whiskey,spiderman,55.0,x
6/16/1992,Unmarried,100k-300k,Post-Graduate,Self-Employed,Believer,Breaking Bad,Suzuki,Male,Lebanese,Classical,12 to 15,Basketball,Orange,Reuters,60-80 KM,1000-1500 KM,Romantic,Commerce,wine,Ironman,1130.0,y
1/13/1979,Unmarried,100k-300k,Post-Graduate,Employed,Believer,Breaking Bad,Ford,Female,French,Hip-Hop,15-18,Soccer,Red,CNN,25-40 KM,250-500 KM,Thriller,Maths,Beer,Thor,890.0,x
6/13/1986,Married,500k-700k,Uneducated,Unemployed,Believer,Game of Thrones,Toyota,Male,Chinese,Classical,10 to 12,Basketball,Blue,Huffington Post,40-60 KM,0-250 KM,Drama,Physics,Vodka,spiderman,1357.0,x
1/30/1973,Married,100k-300k,Graduate,Employed,Agnostic,Friends,Honda,Male,Chinese,Heavy Metal,3 to 5,Swimming,White,MSN,40-60 KM,1500-2000 KM,Drama,Chemistry,Vodka,Batman,262.0,x
10/26/1993,Unmarried,500k-700k,Uneducated,Self-Employed,Believer,Narcos,Toyota,Male,Chinese,Classical,10 to 12,Soccer,purple,Associated Press,10-25 KM,2000+ KM,Drama,Physics,Rum,Batman,670.0,y
11/17/1964,Unmarried,100k-300k,Uneducated,Self-Employed,Believer,Flash,Suzuki,Male,Mexican,Rap,6 to 10,Soccer,Yellow,BBC,10-25 KM,250-500 KM,Action,Biology,Rum,Thor,1126.0,x
7/8/1988,Married,300k-500k,Uneducated,Self-Employed,Atheist,Friends,Daimler-Benz,Male,Thai,Heavy Metal,6 to 10,Baseball,White,MSN,10-25 KM,0-250 KM,Action,Biology,Vodka,wonder woman,1143.0,y
12/23/1995,Married,100k-300k,Graduate,Employed,Believer,Friends,Suzuki,Female,Italian,Rap,6 to 10,Basketball,Black,New York Times,0-10 KM,0-250 KM,Horror,Chemistry,Vodka,spiderman,110.0,y
8/20/1969,Married,100k-300k,Post-Graduate,Employed,Believer,Prison Break,Ford,Male,Thai,Light Metal,6 to 10,Rugby,Black,Fox News,10-25 KM,250-500 KM,Drama,Chemistry,Whiskey,Batman,771.0,y
10/4/1982,Married,0-100K,Post-Graduate,Self-Employed,Believer,Game of Thrones,Ford,Male,Thai,Country,12 to 15,Basketball,purple,Associated Press,10-25 KM,1500-2000 KM,Horror,Economics,Vodka,spiderman,381.0,y
2/18/1980,Married,300k-500k,High-School,Employed,Atheist,Dexter,Daimler-Benz,Male,Mexican,Hip-Hop,15-18,Baseball,Blue,Huffington Post,40-60 KM,250-500 KM,Comedy,History,Beer,The hulk,1327.0,x
5/5/1986,Married,1M-2Million,Graduate,Unemployed,Atheist,Friends,Daimler -Benz,Female,French,Rap,6 to 10,Baseball,White,MSN,0-10 KM,0-250 KM,Action,Biology,Vodka,wonder woman,479.0,x
9/8/1979,Unmarried,300k-500k,Graduate,Self-Employed,Believer,Big Bang Theory,Daimler-Benz,Female,Italian,Hip-Hop,15-18,Soccer,Blue,Huffington Post,40-60 KM,500-1000 KM,Horror,Economics,Non Drinkers,spiderman,163.0,y
11/25/1974,Divorced,300k-500k,Graduate,Employed,Agnostic,Flash,Daimler-Benz,Male,Lebanese,Heavy Metal,3 to 5,Swimming,Green,New York Times,0-10 KM,0-250 KM,Thriller,Art,wine,Thor,920.0,x
8/20/1980,Married,300k-500k,High-School,Self-Employed,Agnostic,Narcos,Daimler-Benz,Male,Lebanese,Country,12 to 15,Baseball,Blue,CNN,25-40 KM,500-1000 KM,Horror,Physics,Rum,spiderman,252.0,y
12/31/1969,Married,100k-300k,Uneducated,Self-Employed,Believer,Flash,Suzuki,Female,Indian,Rap,6 to 10,Rugby,White,Fox News,10-25 KM,250-500 KM,Horror,Chemistry,wine,spiderman,862.0,x
7/20/1988,Married,500k-700k,Graduate,Self-Employed,Atheist,Prison Break,BMW,Male,Lebanese,Heavy Metal,3 to 5,Baseball,Black,Fox News,0-10 KM,0-250 KM,Action,Biology,Whiskey,wonder woman,1127.0,y
3/2/1986,Married,500k-700k,Uneducated,Self-Employed,Believer,Prison Break,Daimler-Benz,Female,Italian,Rap,6 to 10,Basketball,White,MSN,40-60 KM,1500-2000 KM,Thriller,Biology,Whiskey,Thor,1189.0,y
11/27/1979,Unmarried,300k-500k,Uneducated,Self-Employed,Believer,Prison Break,Audi,Male,Mexican,Rap,6 to 10,Basketball,Yellow,BBC,10-25 KM,0-250 KM,Drama,Chemistry,Whiskey,Batman,527.0,y
5/10/1977,Divorced,300k-500k,Uneducated,Employed,Agnostic,Game of Thrones,Audi,Male,Lebanese,Country,12 to 15,Swimming,Blue,CNN,25-40 KM,0-250 KM,Romantic,Commerce,Vodka,Ironman,235.0,y
2/11/1974,Unmarried,1M-2Million,Post-Graduate,Self-Employed,Believer,Breaking Bad,Rolls Royce,Male,Thai,Country,12 to 15,Basketball,Red,CNN,25-40 KM,1000-1500 KM,Horror,Physics,wine,spiderman,804.0,x
3/6/1980,Unmarried,300k-500k,High-School,Unemployed,Believer,Friends,Audi,Female,Indian,Rap,6 to 10,Soccer,Green,New York Times,40-60 KM,2000+ KM,Horror,Chemistry,Vodka,spiderman,1179.0,x
1/5/1990,Married,500k-700k,Uneducated,Self-Employed,Atheist,Friends,BMW,Male,Mexican,Light Metal,6 to 10,Baseball,Green,New York Times,10-25 KM,0-250 KM,Thriller,Biology,Beer,Thor,1176.0,y
5/20/1980,Married,300k-500k,Uneducated,Unemployed,Atheist,Narcos,Audi,Female,French,Hip-Hop,15-18,Baseball,Red,Reuters,60-80 KM,250-500 KM,Comedy,History,Non Drinkers,The hulk,294.0,y
3/12/1977,Divorced,500k-700k,High-School,Self-Employed,Agnostic,Game of Thrones,BMW,Female,French,Rock,18-20,Swimming,purple,Associated Press,0-10 KM,2000+ KM,Horror,Physics,Vodka,spiderman,412.0,x
8/14/1993,Unmarried,300k-500k,Post-Graduate,Unemployed,Believer,Narcos,Ford,Male,Mexican,Hip-Hop,12 to 15,Soccer,Blue,CNN,40-60 KM,500-1000 KM,Horror,Economics,Rum,superman,1128.0,x
8/8/1983,Married,500k-700k,Uneducated,Unemployed,Believer,How I Met your mother,BMW,Male,Thai,Heavy Metal,6 to 10,Basketball,Black,Fox News,10-25 KM,250-500 KM,Drama,Chemistry,Gin,Batman,569.0,x
11/4/1981,Married,0-100K,Graduate,Employed,Agnostic,Narcos,Ford,Male,Chinese,Classical,10 to 12,Cricket,purple,Associated Press,10-25 KM,1500-2000 KM,Romantic,Commerce,Rum,Ironman,888.0,y
10/28/1965,Unmarried,100k-300k,Post-Graduate,Unemployed,Believer,Friends,Suzuki,Male,Mexican,Rap,6 to 10,Soccer,Black,New York Times,0-10 KM,0-250 KM,Comedy,Art,Vodka,The hulk,760.0,x
3/17/1988,Unmarried,100k-300k,Graduate,Employed,Believer,Breaking Bad,Nissan,Male,Thai,Country,12 to 15,Basketball,Red,Huffington Post,40-60 KM,250-500 KM,Historical,Commerce,wine,Ironman,953.0,y
2/4/1973,Married,0-100K,High-School,Self-Employed,Atheist,Breaking Bad,GM,Male,Italian,Hip-Hop,15-18,Baseball,Blue,Huffington Post,40-60 KM,1000-1500 KM,Action,Physics,Beer,wonder woman,163.0,x
5/12/1961,Unmarried,100k-300k,High-School,Self-Employed,Believer,Breaking Bad,Nissan,Female,Indian,Rock,18-20,Basketball,Blue,CNN,25-40 KM,500-1000 KM,Romantic,Commerce,Beer,Ironman,323.0,x
3/20/1972,Married,300k-500k,Uneducated,Employed,Agnostic,Friends,Daimler-Benz,Male,Chinese,Heavy Metal,1 to 3,Swimming,White,Fox News,10-25 KM,250-500 KM,Comedy,Art,Vodka,The hulk,742.0,x
9/18/1972,Married,500k-700k,Post-Graduate,Unemployed,Agnostic,Prison Break,Daimler-Benz,Male,Chinese,Heavy Metal,1 to 3,Swimming,Yellow,BBC,40-60 KM,2000+ KM,Drama,Chemistry,Vodka,Batman,1482.0,y
2/5/1980,Unmarried,0-100K,Post-Graduate,Employed,Agnostic,How I Met your mother,GM,Male,Mexican,Rap,6 to 10,cycling,Green,New York Times,10-25 KM,250-500 KM,Romantic,English,Non Drinkers,Ironman,229.0,y
2/14/1963,Married,500k-700k,Post-Graduate,Self-Employed,Atheist,Breaking Bad,BMW,Male,Lebanese,Country,12 to 15,Rugby,purple,Associated Press,0-10 KM,2000+ KM,Comedy,History,Beer,The hulk,748.0,y
12/17/1970,Unmarried,0-100K,Graduate,Unemployed,Believer,Narcos,Ford,Female,Indian,Rock,18-20,Soccer,Blue,CNN,25-40 KM,250-500 KM,Romantic,Commerce,Rum,Ironman,1155.0,x
4/16/1994,Unmarried,100k-300k,Graduate,Self-Employed,Believer,Game of Thrones,Suzuki,Male,Mexican,Country,12 to 15,Basketball,Blue,Huffington Post,40-60 KM,250-500 KM,Thriller,Maths,Vodka,Thor,872.0,x
7/13/1994,Unmarried,0-100K,Post-Graduate,Employed,Believer,Big Bang Theory,Ford,Male,Mexican,Hip-Hop,15-18,Basketball,Red,Huffington Post,40-60 KM,250-500 KM,Thriller,Maths,Non Drinkers,Thor,1174.0,x
2/10/1990,Married,300k-500k,Uneducated,Employed,Believer,Big Bang Theory,Toyota,Male,Italian,Hip-Hop,15-18,Basketball,Blue,Huffington Post,40-60 KM,1000-1500 KM,Comedy,History,Non Drinkers,Thor,991.0,x
2/19/1961,Married,0-100K,Post-Graduate,Self-Employed,Believer,Breaking Bad,Ford,Male,Thai,Country,12 to 15,Basketball,Blue,CNN,25-40 KM,0-250 KM,Comedy,History,Beer,The hulk,909.0,x
7/2/1972,Unmarried,100k-300k,Graduate,Self-Employed,Believer,How I Met your mother,Ford,Male,Mexican,Rap,6 to 10,Basketball,Yellow,BBC,0-10 KM,0-250 KM,Comedy,Art,Non Drinkers,The hulk,1215.0,x
12/19/1979,Married,300k-500k,Graduate,Employed,Believer,Breaking Bad,Daimler-Benz,Female,Indian,Rock,18-20,Rugby,purple,Associated Press,10-25 KM,2000+ KM,Romantic,Commerce,Beer,Ironman,182.0,y
10/10/1964,Unmarried,300k-500k,Uneducated,Employed,Agnostic,Prison Break,Daimler-Benz,Male,Thai,Light Metal,6 to 10,cycling,Green,New York Times,25-40 KM,1000-1500 KM,Romantic,English,Whiskey,Ironman,441.0,x
11/14/1960,Married,1M-2Million,Post-Graduate,Unemployed,Agnostic,Friends,Daimler -Benz,Female,French,Rap,6 to 10,Swimming,Black,New York Times,0-10 KM,0-250 KM,Comedy,Art,Vodka,Thor,776.0,y
5/7/1988,Married,500k-700k,Graduate,Employed,Believer,Friends,Toyota,Male,Lebanese,Heavy Metal,3 to 5,Rugby,Yellow,BBC,10-25 KM,0-250 KM,Thriller,Biology,Vodka,Thor,907.0,y
10/14/1974,Married,500k-700k,Uneducated,Employed,Agnostic,Friends,Daimler-Benz,Female,Mediterranean,Rap,6 to 10,Cricket,White,Fox News,0-10 KM,0-250 KM,Horror,Chemistry,Vodka,spiderman,442.0,y
6/14/1990,Married,0-100K,High-School,Unemployed,Agnostic,Breaking Bad,GM,Male,Mexican,Hip-Hop,15-18,Swimming,Red,Huffington Post,40-60 KM,0-250 KM,Horror,Physics,Beer,spiderman,746.0,y
