median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
255600.0,4.5987,29,1213.0,228.0,654.0,246.0,32.79,N
192200.0,3.2312,34,757.0,212.0,409.0,222.0,32.79,N
252000.0,4.4097,34,4108.0,664.0,1659.0,644.0,32.78,N
241600.0,4.0057,38,2662.0,498.0,1132.0,496.0,32.78,N
238000.0,3.765,30,2747.0,640.0,3185.0,657.0,32.77,N
151000.0,4.1368,16,3273.0,670.0,1305.0,671.0,32.77,N
143800.0,3.8571,9,634.0,152.0,248.0,133.0,32.77,N
140600.0,2.4397,14,3575.0,992.0,1645.0,839.0,32.77,N
137500.0,3.2679,30,156.0,45.0,77.0,40.0,32.77,N
196900.0,2.8621,31,1952.0,471.0,936.0,462.0,32.77,N
178300.0,3.1458,34,1629.0,318.0,900.0,282.0,32.81,N
166700.0,2.3578,41,1413.0,261.0,1070.0,259.0,32.8,N
156900.0,2.1157,41,2423.0,469.0,1813.0,466.0,32.8,N
179800.0,3.9417,33,2670.0,435.0,1256.0,431.0,32.8,N
169600.0,2.5368,35,1267.0,212.0,710.0,204.0,32.8,N
188600.0,4.7813,35,3578.0,582.0,1568.0,553.0,32.79,N
205100.0,5.25,25,1577.0,266.0,611.0,284.0,32.78,N
183000.0,5.282,31,984.0,161.0,422.0,158.0,32.79,N
177400.0,2.7652,19,2157.0,554.0,1349.0,535.0,32.81,N
179100.0,4.4886,34,1748.0,294.0,800.0,294.0,32.81,N
108300.0,3.7237,15,1606.0,375.0,784.0,342.0,32.8,N
175300.0,4.5568,33,2731.0,456.0,1263.0,445.0,32.8,N
174200.0,3.8719,29,2863.0,534.0,1392.0,522.0,32.8,N
166500.0,3.2308,26,2119.0,444.0,1202.0,440.0,32.81,N
166300.0,3.8125,31,1727.0,342.0,879.0,345.0,32.8,N
174900.0,3.9732,35,2129.0,382.0,1044.0,350.0,32.8,N
174100.0,4.2098,35,1458.0,262.0,723.0,257.0,32.79,N
173800.0,3.6458,35,1362.0,243.0,698.0,255.0,32.79,N
124200.0,4.2621,4,2782.0,817.0,1309.0,787.0,32.78,N
92200.0,2.9576,16,2056.0,631.0,847.0,569.0,32.77,N
288200.0,5.5673,7,6100.0,1185.0,2710.0,1040.0,32.81,N
175000.0,2.6607,16,3980.0,682.0,3174.0,647.0,32.82,N
112500.0,2.875,17,1787.0,330.0,1341.0,314.0,32.82,N
67500.0,2.5953,15,3428.0,491.0,2303.0,486.0,32.81,N
67500.0,3.2197,17,3890.0,586.0,2791.0,595.0,32.8,N
131300.0,2.15,15,666.0,152.0,247.0,164.0,32.8,N
243000.0,6.04,16,4608.0,629.0,2020.0,636.0,32.84,N
166500.0,4.375,16,4241.0,892.0,1771.0,864.0,32.82,N
248100.0,6.2047,16,1049.0,154.0,467.0,160.0,32.83,N
179500.0,4.3783,16,4214.0,744.0,1820.0,699.0,32.83,N
264000.0,4.8419,15,4138.0,636.0,2001.0,677.0,32.83,N
278600.0,7.1298,16,1787.0,236.0,770.0,228.0,32.82,N
271700.0,5.9734,10,5177.0,856.0,2190.0,816.0,32.82,N
260600.0,6.4335,7,13703.0,2352.0,4446.0,1856.0,32.83,N
177400.0,6.0266,8,2205.0,348.0,777.0,341.0,32.83,N
477600.0,10.3354,5,2234.0,256.0,894.0,253.0,32.91,N
436100.0,9.2858,6,6525.0,826.0,3146.0,806.0,32.9,N
184500.0,3.625,25,2963.0,552.0,1162.0,556.0,32.8,N
169700.0,2.8631,20,2183.0,534.0,999.0,496.0,32.79,N
174100.0,4.7188,36,2163.0,367.0,915.0,360.0,32.8,N
178100.0,3.375,32,1587.0,268.0,635.0,249.0,32.8,N
96900.0,3.3849,16,2574.0,771.0,1129.0,721.0,32.79,N
129300.0,3.5179,16,1791.0,518.0,1006.0,491.0,32.79,N
73500.0,3.5562,16,2470.0,830.0,1170.0,724.0,32.78,N
133200.0,3.6528,16,2220.0,512.0,930.0,527.0,32.78,N
171200.0,4.0982,36,1529.0,266.0,683.0,260.0,32.79,N
170000.0,3.8333,36,1936.0,345.0,861.0,343.0,32.79,N
177700.0,3.1964,31,2019.0,417.0,872.0,386.0,32.79,N
165300.0,2.9881,28,1708.0,393.0,816.0,393.0,32.78,N
181000.0,5.1488,31,2550.0,395.0,1017.0,405.0,32.8,N
168900.0,3.9828,36,2028.0,349.0,820.0,352.0,32.8,N
170800.0,3.9745,36,3583.0,642.0,1711.0,602.0,32.79,N
195100.0,5.1782,23,2698.0,410.0,1094.0,411.0,32.8,N
224200.0,4.3594,15,2000.0,402.0,778.0,369.0,32.81,N
234700.0,6.7927,17,3939.0,550.0,1694.0,553.0,32.81,N
228600.0,5.6402,17,1885.0,292.0,771.0,301.0,32.81,N
180400.0,3.7167,17,1475.0,308.0,549.0,293.0,32.8,N
222000.0,5.5,17,2247.0,340.0,973.0,318.0,32.8,N
277600.0,7.8336,25,2489.0,314.0,911.0,309.0,32.79,N
268300.0,4.7143,26,3725.0,623.0,1516.0,627.0,32.78,N
222800.0,4.625,21,2919.0,496.0,984.0,443.0,32.78,N
306800.0,6.7196,23,2491.0,350.0,863.0,348.0,32.79,N
243400.0,5.7416,25,2504.0,345.0,1067.0,350.0,32.8,N
94600.0,3.0035,16,1561.0,378.0,574.0,350.0,32.8,N
249000.0,6.4797,25,1905.0,250.0,865.0,253.0,32.8,N
330600.0,7.916,23,3309.0,401.0,1116.0,386.0,32.8,N
331800.0,8.7604,17,2524.0,332.0,771.0,317.0,32.79,N
391300.0,9.6023,21,3787.0,492.0,1246.0,457.0,32.79,N
220800.0,4.8,31,2485.0,436.0,942.0,448.0,32.78,N
177200.0,4.1162,27,2369.0,370.0,927.0,374.0,32.8,N
220500.0,5.8683,26,3859.0,513.0,1469.0,538.0,32.79,N
220000.0,4.3281,19,3866.0,775.0,1554.0,703.0,32.8,N
146700.0,2.0337,11,1802.0,440.0,630.0,428.0,32.8,N
84200.0,3.1,17,1042.0,210.0,650.0,215.0,32.8,N
160200.0,2.6934,17,1558.0,479.0,803.0,431.0,32.8,N
168900.0,3.7159,20,2705.0,545.0,1198.0,497.0,32.8,N
159300.0,4.3152,33,4015.0,663.0,1864.0,664.0,32.79,N
168900.0,3.65,29,1232.0,243.0,665.0,247.0,32.8,N
170000.0,4.4583,31,2692.0,445.0,1129.0,450.0,32.8,N
185100.0,5.516,26,4499.0,645.0,1866.0,626.0,32.81,N
164000.0,4.0656,27,1950.0,317.0,950.0,320.0,32.81,N
180900.0,5.4544,26,1998.0,301.0,874.0,305.0,32.81,N
193500.0,5.3441,21,4203.0,618.0,1620.0,600.0,32.81,N
182200.0,3.7292,14,3173.0,599.0,1451.0,585.0,32.81,N
209700.0,4.9744,16,1765.0,289.0,743.0,280.0,32.82,N
254200.0,6.5412,12,2880.0,406.0,1381.0,418.0,32.81,N
197000.0,4.2312,16,4046.0,731.0,1684.0,701.0,32.82,N
131900.0,4.2679,26,1919.0,345.0,1326.0,341.0,32.59,N
148800.0,4.0616,13,3920.0,775.0,2814.0,760.0,32.59,N
136900.0,4.1518,22,2101.0,399.0,1551.0,371.0,32.58,N
147700.0,3.8529,17,2724.0,567.0,2213.0,554.0,32.58,N
107600.0,3.4792,13,3435.0,708.0,1761.0,699.0,32.58,N
142400.0,3.5125,11,2879.0,679.0,2098.0,673.0,32.58,N
156500.0,2.6985,16,1269.0,282.0,1609.0,298.0,32.57,N
152100.0,5.0311,14,2355.0,406.0,1883.0,401.0,32.58,N
132100.0,4.0089,20,2029.0,357.0,1497.0,353.0,32.58,N
134800.0,4.087,23,1918.0,339.0,1392.0,340.0,32.58,N
132700.0,5.3072,25,2185.0,370.0,1558.0,369.0,32.58,N
127600.0,4.7337,22,2857.0,516.0,2412.0,496.0,32.57,N
123600.0,3.0284,25,1268.0,282.0,991.0,299.0,32.57,N
141100.0,4.6364,17,2252.0,378.0,1776.0,365.0,32.57,N
138000.0,3.1696,13,2880.0,576.0,2450.0,567.0,32.57,N
114900.0,1.9875,18,1215.0,320.0,1195.0,349.0,32.56,N
134500.0,2.875,17,985.0,233.0,811.0,223.0,32.56,N
95000.0,1.3362,18,1384.0,311.0,1429.0,287.0,32.57,N
153300.0,2.5625,23,1262.0,294.0,5176.0,275.0,32.56,N
93200.0,1.6348,15,2206.0,648.0,2511.0,648.0,32.55,N
139300.0,2.0159,22,2172.0,563.0,2049.0,524.0,32.56,N
140400.0,1.7958,17,2803.0,683.0,2768.0,676.0,32.56,N
125000.0,1.7301,5,2706.0,925.0,3148.0,855.0,32.56,N
108800.0,1.4384,5,3223.0,940.0,3284.0,854.0,32.55,N
67500.0,1.2667,7,938.0,297.0,1187.0,282.0,32.54,N
87500.0,2.0734,21,2350.0,667.0,1621.0,613.0,32.59,N
120800.0,2.3,23,1662.0,377.0,1318.0,386.0,32.58,N
132800.0,2.25,17,2046.0,559.0,1585.0,530.0,32.58,N
122700.0,4.1029,33,393.0,76.0,330.0,80.0,32.58,N
136800.0,4.8646,29,1061.0,202.0,759.0,206.0,32.58,N
144900.0,4.3601,26,2343.0,371.0,1221.0,372.0,32.57,N
146800.0,3.75,16,2687.0,501.0,1502.0,480.0,32.56,N
131400.0,2.5859,17,2961.0,634.0,1911.0,615.0,32.57,N
103200.0,2.25,18,2203.0,544.0,1943.0,497.0,32.57,N
93600.0,2.7361,14,1527.0,357.0,1224.0,363.0,32.57,N
142600.0,3.0992,9,3648.0,895.0,3293.0,840.0,32.56,N
153000.0,2.7048,8,2888.0,662.0,2441.0,683.0,32.59,N
142700.0,3.9698,15,1462.0,274.0,1002.0,271.0,32.58,N
131000.0,3.2687,22,2128.0,477.0,1420.0,450.0,32.58,N
134400.0,3.8194,25,1607.0,280.0,899.0,260.0,32.58,N
135300.0,3.0273,12,2565.0,567.0,1785.0,545.0,32.58,N
88300.0,2.569,9,6298.0,1512.0,4451.0,1456.0,32.57,N
139500.0,3.6736,23,1817.0,323.0,1371.0,327.0,32.57,N
160700.0,4.5547,10,2198.0,368.0,1645.0,350.0,32.57,N
138900.0,5.1478,17,444.0,83.0,357.0,87.0,32.57,N
151500.0,4.8984,8,864.0,156.0,626.0,172.0,32.56,N
144400.0,3.9583,8,6533.0,1217.0,4797.0,1177.0,32.55,N
136700.0,3.0613,34,2003.0,466.0,1226.0,443.0,32.58,N
174100.0,4.8274,21,1738.0,295.0,983.0,298.0,32.57,N
156000.0,3.1645,27,2511.0,615.0,1427.0,576.0,32.58,N
159400.0,2.3194,32,1870.0,437.0,1142.0,426.0,32.58,N
195300.0,2.3603,27,1417.0,373.0,814.0,348.0,32.58,N
257700.0,2.9286,20,2524.0,682.0,1819.0,560.0,32.56,N
135600.0,2.5988,28,1869.0,407.0,1074.0,344.0,32.58,N
140500.0,3.3371,32,2723.0,586.0,1702.0,562.0,32.57,N
133300.0,2.6715,35,1450.0,256.0,930.0,286.0,32.57,N
131600.0,3.0217,26,1360.0,309.0,869.0,328.0,32.58,N
125000.0,2.2755,21,2894.0,685.0,2109.0,712.0,32.58,N
127600.0,2.3824,27,2616.0,591.0,1889.0,577.0,32.58,N
133700.0,2.3253,14,5058.0,1299.0,3662.0,1193.0,32.57,N
143200.0,2.1773,17,2020.0,534.0,1529.0,500.0,32.59,N
132500.0,2.4213,12,1086.0,294.0,870.0,290.0,32.58,N
153100.0,2.1179,18,2329.0,580.0,1538.0,567.0,32.59,N
144500.0,2.6724,28,2793.0,706.0,1825.0,676.0,32.59,N
147800.0,3.3906,36,1940.0,399.0,1076.0,382.0,32.58,N
478500.0,8.7991,10,7374.0,1157.0,1900.0,794.0,32.63,N
67500.0,3.5357,26,1617.0,279.0,2745.0,250.0,32.63,N
187500.0,7.3669,16,5895.0,1424.0,873.0,522.0,32.68,N
500001.0,3.25,29,1539.0,344.0,556.0,289.0,32.68,N
500001.0,5.1009,52,1837.0,313.0,668.0,300.0,32.69,N
320800.0,3.2121,37,3112.0,716.0,1304.0,674.0,32.69,N
452800.0,4.4777,44,2819.0,514.0,1258.0,503.0,32.69,N
500001.0,5.3177,40,2236.0,331.0,767.0,316.0,32.69,N
432400.0,5.1249,48,2764.0,491.0,978.0,449.0,32.69,N
334600.0,4.7891,19,2802.0,802.0,1159.0,597.0,32.69,N
422200.0,4.5189,45,3168.0,598.0,1341.0,562.0,32.69,N
409700.0,4.0488,33,4084.0,897.0,1804.0,833.0,32.7,N
368800.0,3.6759,44,2655.0,514.0,1102.0,489.0,32.7,N
404500.0,5.1386,42,1691.0,286.0,761.0,281.0,32.7,N
482700.0,6.3612,35,2921.0,438.0,1042.0,415.0,32.69,N
125000.0,1.9107,36,26.0,14.0,58.0,23.0,32.68,N
93000.0,1.6094,43,515.0,146.0,445.0,140.0,32.67,N
92500.0,1.6806,46,928.0,236.0,790.0,235.0,32.67,N
47500.0,1.7961,52,204.0,74.0,248.0,57.0,32.67,N
60000.0,1.125,52,16.0,4.0,8.0,3.0,32.66,N
83300.0,1.4844,52,280.0,71.0,217.0,71.0,32.67,N
118800.0,1.625,52,25.0,5.0,14.0,9.0,32.66,N
117000.0,2.0972,37,1157.0,332.0,983.0,306.0,32.67,N
127100.0,1.8333,38,833.0,206.0,570.0,182.0,32.66,N
114300.0,1.6389,37,1232.0,330.0,1086.0,330.0,32.66,N
106300.0,2.1542,27,1782.0,560.0,1785.0,560.0,32.66,N
109100.0,2.0982,26,2629.0,763.0,2721.0,767.0,32.67,N
110600.0,2.0213,22,1690.0,541.0,1669.0,494.0,32.67,N
120600.0,2.8089,30,2662.0,653.0,1997.0,605.0,32.68,N
108900.0,2.052,31,2051.0,549.0,1581.0,538.0,32.67,N
92900.0,1.2745,15,1635.0,553.0,1347.0,597.0,32.67,N
88900.0,2.0488,20,1012.0,269.0,837.0,240.0,32.68,N
103600.0,1.8112,29,4174.0,1195.0,3675.0,1124.0,32.69,N
107600.0,2.0724,42,2013.0,568.0,1920.0,557.0,32.68,N
90300.0,2.0156,47,771.0,224.0,637.0,212.0,32.68,N
93600.0,2.0398,49,1412.0,350.0,1200.0,332.0,32.68,N
97800.0,1.7802,47,1044.0,274.0,1003.0,280.0,32.68,N
99600.0,2.4943,45,1183.0,289.0,900.0,266.0,32.68,N
118000.0,3.4609,29,1429.0,293.0,1091.0,317.0,32.69,N
117000.0,3.4875,31,2558.0,487.0,1938.0,492.0,32.69,N
111400.0,3.6875,36,1571.0,284.0,1001.0,268.0,32.69,N
112700.0,3.4583,34,1469.0,267.0,1031.0,267.0,32.69,N
100000.0,2.2201,29,1792.0,449.0,1650.0,396.0,32.68,N
153300.0,4.069,28,1485.0,275.0,820.0,283.0,32.69,N
112400.0,2.9318,26,3071.0,615.0,2156.0,568.0,32.68,N
122600.0,1.324,19,3635.0,1078.0,3127.0,1098.0,32.68,N
104900.0,2.0114,20,2569.0,737.0,2341.0,705.0,32.68,N
112300.0,2.3814,28,2758.0,623.0,2179.0,631.0,32.67,N
118200.0,2.5662,31,3008.0,764.0,2088.0,757.0,32.67,N
136300.0,3.375,46,844.0,147.0,423.0,161.0,32.66,N
103400.0,2.81,43,1004.0,236.0,839.0,235.0,32.66,N
95600.0,1.8977,35,3200.0,725.0,1723.0,610.0,32.67,N
204900.0,3.4701,12,4131.0,891.0,2272.0,840.0,32.65,N
172800.0,4.1325,32,5135.0,1025.0,2152.0,944.0,32.64,N
145800.0,1.8672,43,1005.0,230.0,548.0,252.0,32.64,N
147000.0,2.5392,17,2633.0,712.0,1487.0,694.0,32.65,N
150000.0,1.9241,38,917.0,256.0,494.0,233.0,32.64,N
141700.0,1.6806,11,1651.0,533.0,947.0,515.0,32.64,N
145800.0,2.619,20,1445.0,323.0,573.0,334.0,32.65,N
150000.0,2.6296,25,3509.0,985.0,2359.0,899.0,32.65,N
123800.0,2.3562,28,2296.0,603.0,1277.0,550.0,32.65,N
145900.0,2.7218,38,2095.0,536.0,1240.0,550.0,32.64,N
142700.0,2.507,30,3171.0,862.0,2126.0,800.0,32.64,N
134700.0,2.5658,29,1578.0,460.0,1236.0,461.0,32.64,N
57500.0,1.6321,20,1999.0,651.0,1302.0,592.0,32.64,N
131300.0,1.62,19,2571.0,791.0,1205.0,783.0,32.64,N
67500.0,2.4148,27,2920.0,770.0,1935.0,746.0,32.63,N
67500.0,1.858,23,1619.0,447.0,1025.0,415.0,32.64,N
131500.0,2.1719,27,1846.0,509.0,1078.0,482.0,32.62,N
128700.0,3.0729,37,1538.0,298.0,867.0,285.0,32.62,N
129700.0,2.4866,37,1925.0,428.0,1344.0,426.0,32.62,N
129700.0,2.1955,34,1576.0,364.0,1153.0,381.0,32.62,N
139800.0,2.1281,33,2891.0,793.0,1607.0,754.0,32.63,N
147500.0,1.947,24,3613.0,973.0,2002.0,931.0,32.64,N
150000.0,1.8417,33,620.0,161.0,420.0,164.0,32.63,N
150400.0,4.6477,38,1486.0,269.0,745.0,295.0,32.64,N
156900.0,3.455,37,2303.0,379.0,1026.0,357.0,32.63,N
129500.0,2.24,30,2873.0,774.0,1593.0,731.0,32.64,N
160200.0,4.125,37,1326.0,234.0,612.0,240.0,32.63,N
189700.0,3.9167,36,786.0,125.0,408.0,138.0,32.62,N
154900.0,3.5583,40,1706.0,322.0,796.0,303.0,32.63,N
145500.0,3.7583,37,2372.0,444.0,1056.0,419.0,32.63,N
159400.0,2.6146,30,2504.0,559.0,1827.0,490.0,32.63,N
146300.0,2.2788,28,2080.0,427.0,1266.0,434.0,32.63,N
158600.0,3.0771,28,2468.0,506.0,1353.0,522.0,32.62,N
150400.0,3.4773,36,1674.0,309.0,818.0,307.0,32.62,N
118800.0,2.1548,23,1157.0,309.0,640.0,313.0,32.61,N
113000.0,3.6467,21,1945.0,430.0,1335.0,419.0,32.61,N
151900.0,2.2685,16,5192.0,1381.0,3261.0,1321.0,32.62,N
149100.0,3.3514,27,2264.0,525.0,1485.0,468.0,32.61,N
155900.0,2.7838,19,5016.0,1173.0,2750.0,1081.0,32.62,N
128300.0,2.8489,34,4325.0,1015.0,2609.0,979.0,32.61,N
135500.0,2.1441,22,5016.0,1331.0,3222.0,1196.0,32.61,N
67500.0,1.9267,18,2602.0,551.0,1042.0,550.0,32.6,N
96200.0,1.6007,21,1779.0,466.0,1327.0,488.0,32.59,N
134400.0,2.3929,30,144.0,52.0,220.0,48.0,32.59,N
121900.0,2.2544,24,1901.0,490.0,1334.0,476.0,32.6,N
128400.0,2.1765,10,1686.0,414.0,1000.0,391.0,32.61,N
152300.0,2.0571,24,4369.0,1353.0,3123.0,1247.0,32.61,N
131100.0,2.5625,23,1630.0,362.0,1267.0,418.0,32.61,N
106300.0,2.2903,13,1607.0,435.0,983.0,400.0,32.6,N
94600.0,1.7472,25,1075.0,238.0,434.0,234.0,32.6,N
107300.0,2.4191,24,1088.0,268.0,1095.0,246.0,32.6,N
108200.0,2.7014,33,905.0,205.0,989.0,222.0,32.6,N
160100.0,4.1958,31,4911.0,861.0,2334.0,843.0,32.63,N
144500.0,4.2851,34,3928.0,686.0,2315.0,681.0,32.62,N
156000.0,4.9962,26,3620.0,607.0,2000.0,593.0,32.62,N
139900.0,3.5096,31,4033.0,715.0,2585.0,715.0,32.61,N
129700.0,3.2633,21,6034.0,1205.0,3795.0,1146.0,32.61,N
139300.0,3.8615,26,1563.0,286.0,1145.0,313.0,32.61,N
139800.0,4.2241,20,8052.0,1461.0,5094.0,1430.0,32.6,N
152900.0,3.9076,18,4747.0,846.0,3002.0,872.0,32.6,N
98300.0,3.0495,16,4683.0,929.0,3073.0,865.0,32.59,N
160200.0,4.1154,26,2074.0,356.0,1228.0,335.0,32.63,N
151900.0,4.6793,27,1710.0,282.0,1089.0,297.0,32.62,N
171300.0,5.1538,23,1553.0,216.0,778.0,229.0,32.61,N
166900.0,6.0086,22,1028.0,148.0,523.0,152.0,32.61,N
143400.0,5.152,26,1335.0,224.0,742.0,215.0,32.6,N
98100.0,3.0365,19,1902.0,335.0,1102.0,313.0,32.59,N
184300.0,4.7068,6,7995.0,1458.0,4771.0,1376.0,32.62,N
186100.0,5.766,30,4494.0,667.0,1883.0,680.0,32.64,N
169800.0,4.2204,29,4168.0,742.0,2096.0,713.0,32.63,N
156300.0,5.5248,22,2346.0,380.0,1217.0,382.0,32.68,N
266900.0,5.551,17,2319.0,348.0,1125.0,337.0,32.67,N
264100.0,6.6143,16,2238.0,307.0,1002.0,303.0,32.67,N
245200.0,6.5772,20,1505.0,184.0,635.0,182.0,32.67,N
293900.0,6.9664,11,9992.0,1368.0,4495.0,1316.0,32.66,N
273600.0,6.6272,19,771.0,103.0,376.0,108.0,32.66,N
233400.0,5.6631,4,16450.0,2833.0,7985.0,2683.0,32.65,N
193500.0,3.9519,15,4331.0,699.0,2046.0,627.0,32.64,N
247800.0,4.2155,8,8806.0,1401.0,3159.0,1059.0,32.65,N
290500.0,7.6344,14,1111.0,142.0,472.0,145.0,32.65,N
170400.0,4.9792,11,3098.0,490.0,1391.0,484.0,32.64,N
221600.0,5.7358,7,6483.0,976.0,3269.0,1005.0,32.63,N
225600.0,4.0298,5,2329.0,542.0,1213.0,514.0,32.64,N
281700.0,6.5151,5,260.0,41.0,157.0,42.0,32.64,N
227700.0,5.7789,13,2087.0,313.0,1165.0,330.0,32.63,N
213700.0,5.2489,14,2796.0,476.0,1466.0,464.0,32.63,N
181600.0,5.1354,26,2756.0,422.0,1166.0,398.0,32.63,N
189900.0,3.1771,17,3101.0,547.0,1410.0,486.0,32.74,N
158300.0,2.6944,17,3943.0,843.0,1995.0,766.0,32.74,N
173700.0,4.9286,24,977.0,147.0,454.0,169.0,32.74,N
162300.0,5.1098,16,3361.0,537.0,1754.0,578.0,32.74,N
158300.0,4.5135,15,4209.0,680.0,1914.0,641.0,32.72,N
175300.0,5.0864,16,952.0,143.0,530.0,143.0,32.73,N
223300.0,4.6667,4,1078.0,158.0,571.0,184.0,32.72,N
176100.0,4.2192,14,7410.0,1344.0,3597.0,1274.0,32.74,N
141700.0,3.9583,7,2722.0,578.0,1429.0,574.0,32.74,N
155000.0,2.4567,18,2413.0,533.0,1129.0,551.0,32.71,N
157100.0,5.2671,17,1635.0,272.0,960.0,279.0,32.73,N
270700.0,5.9878,26,2460.0,313.0,838.0,299.0,32.76,N
214000.0,4.375,25,4137.0,662.0,1905.0,630.0,32.75,N
186900.0,4.7973,28,3519.0,583.0,1720.0,590.0,32.75,N
170800.0,2.9886,18,1519.0,369.0,802.0,347.0,32.75,N
228900.0,6.1768,33,3071.0,466.0,1348.0,513.0,32.76,N
266200.0,4.9528,13,5543.0,857.0,2074.0,737.0,32.76,N
229700.0,5.1221,4,14934.0,2479.0,6945.0,2418.0,32.75,N
181300.0,5.9202,9,1859.0,307.0,947.0,304.0,32.76,N
249400.0,5.2741,7,1659.0,237.0,862.0,242.0,32.76,N
240900.0,4.7813,5,8710.0,1614.0,4372.0,1527.0,32.75,N
189100.0,6.5645,31,1989.0,280.0,805.0,301.0,32.76,N
273500.0,4.625,21,3833.0,595.0,1645.0,589.0,32.76,N
215300.0,3.9844,18,3341.0,611.0,1952.0,602.0,32.74,N
118800.0,1.8856,17,2357.0,599.0,1423.0,510.0,32.74,N
153800.0,4.0357,30,1856.0,339.0,1103.0,379.0,32.73,N
178100.0,3.9545,26,4038.0,706.0,2065.0,687.0,32.75,N
152500.0,4.3088,34,2105.0,340.0,973.0,357.0,32.75,N
135200.0,2.6973,31,3473.0,722.0,2098.0,677.0,32.74,N
120800.0,2.8646,22,2526.0,530.0,1556.0,529.0,32.73,N
127600.0,3.7647,17,6050.0,1143.0,3424.0,1131.0,32.73,N
143200.0,2.1362,10,3817.0,943.0,2352.0,875.0,32.72,N
132300.0,2.3068,12,2914.0,734.0,2104.0,703.0,32.72,N
150100.0,4.0444,15,3660.0,622.0,2629.0,612.0,32.7,N
131000.0,4.3714,23,2785.0,468.0,1456.0,449.0,32.7,N
121400.0,3.4551,18,2355.0,444.0,1277.0,433.0,32.71,N
113800.0,3.8904,21,3049.0,582.0,2355.0,585.0,32.71,N
123500.0,3.725,22,2263.0,441.0,1395.0,416.0,32.71,N
129100.0,2.981,20,3506.0,692.0,1977.0,668.0,32.71,N
169500.0,4.0391,15,825.0,130.0,334.0,131.0,32.72,N
143300.0,4.775,14,1771.0,301.0,1046.0,284.0,32.72,N
149600.0,3.8295,13,1330.0,216.0,719.0,215.0,32.72,N
169500.0,4.7679,11,1112.0,164.0,441.0,174.0,32.72,N
144700.0,3.5,30,4205.0,772.0,2012.0,734.0,32.74,N
142000.0,3.5096,34,2061.0,391.0,1169.0,400.0,32.73,N
154400.0,3.4784,32,1750.0,333.0,997.0,335.0,32.73,N
130400.0,3.0125,37,821.0,150.0,404.0,135.0,32.74,N
141400.0,4.7952,22,5201.0,865.0,3280.0,817.0,32.73,N
126900.0,3.7763,36,2030.0,369.0,1142.0,357.0,32.72,N
123600.0,3.5861,38,3174.0,606.0,1557.0,619.0,32.73,N
125400.0,3.5938,38,886.0,176.0,505.0,188.0,32.72,N
120600.0,3.0588,37,2192.0,455.0,1515.0,446.0,32.72,N
137000.0,4.0813,24,5474.0,955.0,3020.0,904.0,32.72,N
130700.0,3.2717,36,2084.0,400.0,1097.0,398.0,32.73,N
125400.0,3.5492,25,1375.0,267.0,1032.0,278.0,32.73,N
133900.0,3.9485,35,3669.0,617.0,1694.0,585.0,32.72,N
133900.0,3.5529,27,3184.0,588.0,1763.0,571.0,32.73,N
129700.0,2.4345,35,1878.0,454.0,991.0,409.0,32.74,N
140700.0,3.6848,33,3880.0,770.0,2288.0,805.0,32.74,N
119200.0,1.8594,12,3301.0,963.0,2000.0,879.0,32.74,N
132000.0,1.7179,5,2878.0,785.0,1727.0,758.0,32.74,N
144000.0,3.5192,36,2297.0,418.0,1070.0,392.0,32.75,N
142900.0,2.8306,29,2767.0,612.0,1437.0,587.0,32.75,N
133700.0,2.7014,43,1718.0,344.0,826.0,336.0,32.75,N
161200.0,2.875,34,1796.0,428.0,918.0,424.0,32.77,N
154200.0,1.0278,15,1204.0,326.0,543.0,326.0,32.76,N
185700.0,3.11,40,2523.0,488.0,976.0,470.0,32.76,N
217100.0,5.2835,33,3296.0,537.0,1345.0,556.0,32.75,N
187300.0,3.0897,24,7879.0,1655.0,3898.0,1534.0,32.75,N
148900.0,2.734,26,4263.0,1037.0,2199.0,1010.0,32.77,N
141400.0,3.141,43,3171.0,665.0,1534.0,625.0,32.76,N
154800.0,3.6625,37,4879.0,906.0,2076.0,871.0,32.76,N
152200.0,3.7368,37,2979.0,557.0,1285.0,564.0,32.76,N
144700.0,2.9624,16,7963.0,1881.0,3769.0,1804.0,32.77,N
118200.0,2.3393,19,4819.0,1492.0,2572.0,1336.0,32.77,N
161700.0,4.7941,37,1184.0,178.0,529.0,192.0,32.78,N
171300.0,2.5707,17,5481.0,1618.0,2957.0,1537.0,32.78,N
158200.0,3.3675,33,3481.0,708.0,1726.0,719.0,32.78,N
174400.0,4.2992,31,2366.0,383.0,1077.0,387.0,32.79,N
166300.0,2.7006,17,7352.0,1699.0,3331.0,1634.0,32.79,N
173500.0,2.8125,30,1802.0,401.0,776.0,386.0,32.77,N
189600.0,2.8594,22,3626.0,824.0,1800.0,769.0,32.76,N
223700.0,4.0549,34,3415.0,608.0,1464.0,593.0,32.76,N
185200.0,2.9,24,2311.0,536.0,1005.0,525.0,32.77,N
164200.0,2.6678,34,3330.0,723.0,1592.0,656.0,32.77,N
149300.0,3.0179,43,841.0,192.0,496.0,207.0,32.77,N
155300.0,3.4421,31,3776.0,815.0,1886.0,799.0,32.79,N
235600.0,2.9896,20,2616.0,597.0,1532.0,579.0,32.78,N
163000.0,3.4659,31,2567.0,507.0,1198.0,499.0,32.78,N
147900.0,4.0491,36,2211.0,384.0,868.0,329.0,32.79,N
