age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
39,Private,205338.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,-1
41,Private,267252.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,1902.0,40,United-States,1
72,Self-emp-inc,172407.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,50,United-States,1
42,State-gov,218948.0,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,36,Jamaica,-1
41,Private,227890.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,46,United-States,1
38,Self-emp-not-inc,100316.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,-1
45,Private,188998.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38,United-States,-1
38,Private,116358.0,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,-1
40,Local-gov,163725.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40,United-States,1
21,Private,192572.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,45,United-States,-1
28,Private,179191.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,-1
26,Local-gov,336969.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,28,El-Salvador,-1
41,Self-emp-not-inc,344624.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
30,Private,160634.0,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,1
40,Private,158958.0,HS-grad,9,Never-married,Priv-house-serv,Other-relative,Black,Female,0.0,0.0,40,Honduras,-1
37,Private,401998.0,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,20,United-States,-1
60,Self-emp-not-inc,236470.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,United-States,-1
21,Private,216181.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,35,United-States,-1
64,Self-emp-not-inc,136405.0,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,0.0,32,United-States,-1
67,Self-emp-not-inc,217892.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605.0,0.0,35,United-States,1
61,Private,80896.0,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,45,United-States,1
45,Private,36006.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
58,Private,289364.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,45,United-States,1
49,Private,266150.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,United-States,-1
23,Private,251073.0,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
34,Private,97614.0,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
47,Private,583755.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40,United-States,1
45,Self-emp-not-inc,155489.0,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65,United-States,1
64,State-gov,550848.0,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
41,Local-gov,213154.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40,United-States,-1
37,Private,167735.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40,United-States,1
30,State-gov,234824.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,72,United-States,-1
22,Private,244773.0,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0.0,0.0,15,United-States,-1
49,Self-emp-inc,99401.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,-1
21,Private,200153.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,32,United-States,-1
32,Self-emp-not-inc,292465.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35,United-States,1
38,Private,111499.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,50,United-States,1
42,Private,314369.0,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,45,United-States,-1
42,State-gov,163069.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,-1
47,Private,141511.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
67,Local-gov,190661.0,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,7896.0,0.0,50,United-States,1
48,Self-emp-inc,103713.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
33,Self-emp-not-inc,183778.0,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
27,Private,156266.0,9th,5,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,-1
48,Private,265295.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,218667.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,-1
22,Private,215395.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,37,United-States,-1
43,State-gov,222978.0,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,1
29,Private,273884.0,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,30,United-States,-1
36,Private,33394.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,35,United-States,1
66,State-gov,162945.0,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051.0,0.0,55,United-States,1
40,Private,104892.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,-1
34,Private,195488.0,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,-1
23,State-gov,103588.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25,United-States,-1
45,Private,217654.0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,Germany,1
57,Private,222247.0,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
24,Private,108495.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,India,-1
52,Private,253784.0,11th,7,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,20,United-States,-1
27,Private,213921.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,Mexico,-1
30,Private,487330.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30,United-States,-1
21,Private,184756.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16,United-States,-1
30,Private,78374.0,HS-grad,9,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40,,-1
19,Private,292590.0,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,25,United-States,-1
59,Private,100313.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40,United-States,1
39,Federal-gov,82622.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
51,State-gov,136060.0,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
46,Private,173243.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,-1
43,Private,173590.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,125762.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44,United-States,1
22,Private,216867.0,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,Mexico,-1
76,Private,125784.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,-1
40,Private,43711.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
30,Private,283767.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,,-1
36,Private,167415.0,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,-1
36,Private,145933.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2258.0,70,United-States,-1
29,Private,233421.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3411.0,0.0,45,United-States,-1
48,State-gov,224474.0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
50,Private,135339.0,12th,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Cambodia,1
18,Private,395567.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,-1
22,Private,147397.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,44,United-States,-1
80,Private,157778.0,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,10,United-States,-1
20,Private,286166.0,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60,United-States,-1
17,Private,25690.0,10th,6,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10,United-States,-1
31,Private,256680.0,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40,United-States,-1
23,Private,103588.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,-1
50,Private,162632.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,-1
45,Private,135044.0,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,-1
52,Private,189728.0,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,50,United-States,-1
23,Private,51985.0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,38,United-States,-1
50,Self-emp-inc,163921.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,1
41,Private,104334.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
43,Private,208045.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,1
24,Private,170070.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,20,United-States,-1
58,Local-gov,310085.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,200593.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,-1
37,Local-gov,265038.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,1
17,Private,130125.0,10th,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,1055.0,0.0,20,United-States,-1
29,Private,113464.0,HS-grad,9,Never-married,Transport-moving,Other-relative,Other,Male,0.0,0.0,40,Dominican-Republic,-1
29,Private,394927.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,1
39,Private,86551.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,52262.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
51,Private,40641.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
34,Private,261799.0,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,45,United-States,1
28,Private,75695.0,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,60,United-States,-1
36,Private,116358.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Taiwan,1
29,Private,189565.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,50,United-States,-1
25,Private,69739.0,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,Portugal,-1
23,Private,91189.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,-1
33,Private,488720.0,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40,Mexico,-1
38,Private,298871.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,China,-1
52,State-gov,168035.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45,United-States,-1
59,Private,212783.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,38,United-States,-1
24,Private,259351.0,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40,Mexico,-1
22,Private,219086.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,-1
24,Private,201603.0,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30,United-States,-1
26,State-gov,93806.0,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,25,United-States,-1
17,Private,106733.0,11th,7,Never-married,Craft-repair,Own-child,White,Male,594.0,0.0,40,United-States,-1
38,Local-gov,218184.0,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40,Mexico,-1
30,Private,121308.0,Some-college,10,Divorced,Sales,Own-child,White,Male,0.0,0.0,40,United-States,-1
60,Private,121832.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
62,Private,136314.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,-1
39,Local-gov,267893.0,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,7298.0,0.0,40,United-States,1
34,Private,400416.0,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,45,United-States,-1
45,Private,155489.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
53,Private,23698.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,46,United-States,1
27,Private,29261.0,Assoc-acdm,12,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,-1
22,Private,192017.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,-1
59,Private,135647.0,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,-1
60,Private,56248.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,-1
43,Private,106760.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,50,Canada,1
36,State-gov,166606.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,-1
21,Private,30039.0,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,-1
23,Private,520775.0,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,0.0,0.0,30,United-States,-1
49,Local-gov,349633.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,1
30,Self-emp-not-inc,55912.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,-1
32,Private,193380.0,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,-1
25,Private,120238.0,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,Poland,-1
28,Private,110749.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,39,United-States,-1
53,Local-gov,99682.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2174.0,0.0,40,United-States,-1
20,Private,361138.0,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0.0,0.0,45,United-States,-1
45,Private,249935.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,-1
25,Private,148300.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35,United-States,-1
32,Federal-gov,164707.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,1
17,Private,156736.0,10th,6,Never-married,Sales,Unmarried,White,Female,0.0,0.0,12,United-States,-1
21,Private,309348.0,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,18,United-States,-1
24,Private,152724.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40,United-States,-1
21,Private,72119.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
33,Private,249716.0,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
63,Private,254907.0,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20,United-States,-1
42,Private,32878.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,42,United-States,1
27,Private,162104.0,7th-8th,4,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,30,United-States,-1
63,Self-emp-not-inc,391121.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30,United-States,-1
31,Private,113838.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,-1
20,Private,360457.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,30,United-States,-1
45,State-gov,252208.0,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,-1
57,Private,26716.0,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45,United-States,-1
30,Local-gov,295737.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,-1
25,Private,181528.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,43,United-States,-1
23,Private,209483.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,50,United-States,-1
42,Private,42346.0,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,35,United-States,-1
60,Local-gov,93272.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,-1
26,Private,284078.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
24,Private,174907.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30,United-States,-1
26,Private,375980.0,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0.0,0.0,37,United-States,-1
18,Private,110230.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,5,United-States,-1
21,Private,138816.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,20,United-States,-1
39,Self-emp-inc,329980.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,60,United-States,1
47,Private,263984.0,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40,,-1
34,Self-emp-inc,154227.0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,75,United-States,-1
33,Private,235109.0,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,-1
23,Private,49683.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25,United-States,-1
45,Local-gov,149337.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,Italy,1
43,Private,24264.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
33,Federal-gov,182714.0,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,65,United-States,1
53,Private,320510.0,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,-1
